date,ward,precinct,race,type,candidate,votes
2019-03-09,14,09,PRES OF BOA DEM,ABSENTEE,LEWIS REED,5
2019-03-09,14,09,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,14,09,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,14,09,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,14,09,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,14,09,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,14,09,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,14,09,PRES OF BOA DEM,Total,JAMILAH NASHEED,14
2019-03-09,14,09,PRES OF BOA DEM,Total,MEGAN GREEN,32
2019-03-09,14,09,PRES OF BOA DEM,Total,LEWIS REED,16
2019-03-09,15,01,PRES OF BOA DEM,Polling,JAMILAH NASHEED,55
2019-03-09,15,01,PRES OF BOA DEM,Polling,MEGAN GREEN,216
2019-03-09,15,01,PRES OF BOA DEM,Polling,LEWIS REED,67
2019-03-09,15,01,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,1
2019-03-09,15,01,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,12
2019-03-09,15,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,3
2019-03-09,15,01,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,15,01,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,15,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,15,01,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,15,01,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,15,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,15,01,PRES OF BOA DEM,Total,JAMILAH NASHEED,56
2019-03-09,15,01,PRES OF BOA DEM,Total,MEGAN GREEN,228
2019-03-09,15,01,PRES OF BOA DEM,Total,LEWIS REED,70
2019-03-09,15,02,PRES OF BOA DEM,Polling,JAMILAH NASHEED,78
2019-03-09,15,02,PRES OF BOA DEM,Polling,MEGAN GREEN,275
2019-03-09,15,02,PRES OF BOA DEM,Polling,LEWIS REED,112
2019-03-09,15,02,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,4
2019-03-09,15,02,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,3
2019-03-09,15,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,6
2019-03-09,15,02,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,15,02,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,15,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,15,02,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,15,02,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,15,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,15,02,PRES OF BOA DEM,Total,JAMILAH NASHEED,82
2019-03-09,15,02,PRES OF BOA DEM,Total,MEGAN GREEN,278
2019-03-09,15,02,PRES OF BOA DEM,Total,LEWIS REED,118
2019-03-09,15,03,PRES OF BOA DEM,Polling,JAMILAH NASHEED,64
2019-03-09,15,03,PRES OF BOA DEM,Polling,MEGAN GREEN,314
2019-03-09,15,03,PRES OF BOA DEM,Polling,LEWIS REED,66
2019-03-09,15,03,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,1
2019-03-09,15,03,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,8
2019-03-09,15,03,PRES OF BOA DEM,ABSENTEE,LEWIS REED,6
2019-03-09,15,03,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,15,03,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,15,03,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,15,03,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,15,03,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,15,03,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,15,03,PRES OF BOA DEM,Total,JAMILAH NASHEED,65
2019-03-09,15,03,PRES OF BOA DEM,Total,MEGAN GREEN,322
2019-03-09,15,03,PRES OF BOA DEM,Total,LEWIS REED,72
2019-03-09,15,04,PRES OF BOA DEM,Polling,JAMILAH NASHEED,28
2019-03-09,15,04,PRES OF BOA DEM,Polling,MEGAN GREEN,64
2019-03-09,15,04,PRES OF BOA DEM,Polling,LEWIS REED,20
2019-03-09,15,04,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,1
2019-03-09,15,04,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,8
2019-03-09,15,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,2
2019-03-09,15,04,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,15,04,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,15,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,15,04,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,15,04,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,15,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,15,04,PRES OF BOA DEM,Total,JAMILAH NASHEED,29
2019-03-09,15,04,PRES OF BOA DEM,Total,MEGAN GREEN,72
2019-03-09,15,04,PRES OF BOA DEM,Total,LEWIS REED,22
2019-03-09,15,05,PRES OF BOA DEM,Polling,JAMILAH NASHEED,47
2019-03-09,15,05,PRES OF BOA DEM,Polling,MEGAN GREEN,175
2019-03-09,15,05,PRES OF BOA DEM,Polling,LEWIS REED,68
2019-03-09,15,05,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,5
2019-03-09,15,05,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,4
2019-03-09,15,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
2019-03-09,15,05,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,15,05,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,15,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,15,05,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,15,05,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,15,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,15,05,PRES OF BOA DEM,Total,JAMILAH NASHEED,52
2019-03-09,15,05,PRES OF BOA DEM,Total,MEGAN GREEN,179
2019-03-09,15,05,PRES OF BOA DEM,Total,LEWIS REED,69
2019-03-09,15,06,PRES OF BOA DEM,Polling,JAMILAH NASHEED,22
2019-03-09,15,06,PRES OF BOA DEM,Polling,MEGAN GREEN,32
2019-03-09,15,06,PRES OF BOA DEM,Polling,LEWIS REED,27
2019-03-09,15,06,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,15,06,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,15,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,2
2019-03-09,15,06,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,15,06,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,15,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,15,06,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,15,06,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,15,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,15,06,PRES OF BOA DEM,Total,JAMILAH NASHEED,22
2019-03-09,15,06,PRES OF BOA DEM,Total,MEGAN GREEN,33
2019-03-09,15,06,PRES OF BOA DEM,Total,LEWIS REED,29
2019-03-09,15,07,PRES OF BOA DEM,Polling,JAMILAH NASHEED,0
2019-03-09,15,07,PRES OF BOA DEM,Polling,MEGAN GREEN,1
2019-03-09,15,07,PRES OF BOA DEM,Polling,LEWIS REED,0
2019-03-09,15,07,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,15,07,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,15,07,PRES OF BOA DEM,ABSENTEE,LEWIS REED,0
2019-03-09,15,07,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,15,07,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,15,07,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,15,07,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,15,07,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,15,07,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,15,07,PRES OF BOA DEM,Total,JAMILAH NASHEED,0
2019-03-09,15,07,PRES OF BOA DEM,Total,MEGAN GREEN,1
2019-03-09,15,07,PRES OF BOA DEM,Total,LEWIS REED,0
2019-03-09,16,01,PRES OF BOA DEM,Polling,JAMILAH NASHEED,21
2019-03-09,16,01,PRES OF BOA DEM,Polling,MEGAN GREEN,55
2019-03-09,16,01,PRES OF BOA DEM,Polling,LEWIS REED,152
2019-03-09,16,01,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,3
2019-03-09,16,01,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,4
2019-03-09,16,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,9
2019-03-09,16,01,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,01,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,01,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,01,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,01,PRES OF BOA DEM,Total,JAMILAH NASHEED,24
2019-03-09,16,01,PRES OF BOA DEM,Total,MEGAN GREEN,59
2019-03-09,16,01,PRES OF BOA DEM,Total,LEWIS REED,161
2019-03-09,16,02,PRES OF BOA DEM,Polling,JAMILAH NASHEED,16
2019-03-09,16,02,PRES OF BOA DEM,Polling,MEGAN GREEN,97
2019-03-09,16,02,PRES OF BOA DEM,Polling,LEWIS REED,172
2019-03-09,16,02,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,4
2019-03-09,16,02,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,3
2019-03-09,16,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,7
2019-03-09,16,02,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,02,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,02,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,02,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,02,PRES OF BOA DEM,Total,JAMILAH NASHEED,20
2019-03-09,16,02,PRES OF BOA DEM,Total,MEGAN GREEN,100
2019-03-09,16,02,PRES OF BOA DEM,Total,LEWIS REED,179
2019-03-09,16,03,PRES OF BOA DEM,Polling,JAMILAH NASHEED,26
2019-03-09,16,03,PRES OF BOA DEM,Polling,MEGAN GREEN,102
2019-03-09,16,03,PRES OF BOA DEM,Polling,LEWIS REED,131
2019-03-09,16,03,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,16,03,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,3
2019-03-09,16,03,PRES OF BOA DEM,ABSENTEE,LEWIS REED,2
2019-03-09,16,03,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,03,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,03,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,03,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,03,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,03,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,03,PRES OF BOA DEM,Total,JAMILAH NASHEED,26
2019-03-09,16,03,PRES OF BOA DEM,Total,MEGAN GREEN,105
2019-03-09,16,03,PRES OF BOA DEM,Total,LEWIS REED,133
2019-03-09,16,04,PRES OF BOA DEM,Polling,JAMILAH NASHEED,27
2019-03-09,16,04,PRES OF BOA DEM,Polling,MEGAN GREEN,55
2019-03-09,16,04,PRES OF BOA DEM,Polling,LEWIS REED,197
2019-03-09,16,04,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,3
2019-03-09,16,04,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,4
2019-03-09,16,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,10
2019-03-09,16,04,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,04,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,04,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,04,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,04,PRES OF BOA DEM,Total,JAMILAH NASHEED,30
2019-03-09,16,04,PRES OF BOA DEM,Total,MEGAN GREEN,59
2019-03-09,16,04,PRES OF BOA DEM,Total,LEWIS REED,207
2019-03-09,16,05,PRES OF BOA DEM,Polling,JAMILAH NASHEED,26
2019-03-09,16,05,PRES OF BOA DEM,Polling,MEGAN GREEN,83
2019-03-09,16,05,PRES OF BOA DEM,Polling,LEWIS REED,89
2019-03-09,16,05,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,5
2019-03-09,16,05,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,3
2019-03-09,16,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,7
2019-03-09,16,05,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,05,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,05,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,05,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,05,PRES OF BOA DEM,Total,JAMILAH NASHEED,31
2019-03-09,16,05,PRES OF BOA DEM,Total,MEGAN GREEN,86
2019-03-09,16,05,PRES OF BOA DEM,Total,LEWIS REED,96
2019-03-09,16,06,PRES OF BOA DEM,Polling,JAMILAH NASHEED,21
2019-03-09,16,06,PRES OF BOA DEM,Polling,MEGAN GREEN,59
2019-03-09,16,06,PRES OF BOA DEM,Polling,LEWIS REED,151
2019-03-09,16,06,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,1
2019-03-09,16,06,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,16,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,5
2019-03-09,16,06,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,06,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,06,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,06,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,06,PRES OF BOA DEM,Total,JAMILAH NASHEED,22
2019-03-09,16,06,PRES OF BOA DEM,Total,MEGAN GREEN,60
2019-03-09,16,06,PRES OF BOA DEM,Total,LEWIS REED,156
2019-03-09,16,07,PRES OF BOA DEM,Polling,JAMILAH NASHEED,13
2019-03-09,16,07,PRES OF BOA DEM,Polling,MEGAN GREEN,65
2019-03-09,16,07,PRES OF BOA DEM,Polling,LEWIS REED,140
2019-03-09,16,07,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,1
2019-03-09,16,07,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,3
2019-03-09,16,07,PRES OF BOA DEM,ABSENTEE,LEWIS REED,11
2019-03-09,16,07,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,07,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,07,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,07,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,07,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,07,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,07,PRES OF BOA DEM,Total,JAMILAH NASHEED,14
2019-03-09,16,07,PRES OF BOA DEM,Total,MEGAN GREEN,68
2019-03-09,16,07,PRES OF BOA DEM,Total,LEWIS REED,151
2019-03-09,16,08,PRES OF BOA DEM,Polling,JAMILAH NASHEED,11
2019-03-09,16,08,PRES OF BOA DEM,Polling,MEGAN GREEN,22
2019-03-09,16,08,PRES OF BOA DEM,Polling,LEWIS REED,41
2019-03-09,16,08,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,16,08,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,16,08,PRES OF BOA DEM,ABSENTEE,LEWIS REED,2
2019-03-09,16,08,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,16,08,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,16,08,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,16,08,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,16,08,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,16,08,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,16,08,PRES OF BOA DEM,Total,JAMILAH NASHEED,11
2019-03-09,16,08,PRES OF BOA DEM,Total,MEGAN GREEN,23
2019-03-09,16,08,PRES OF BOA DEM,Total,LEWIS REED,43
2019-03-09,17,01,PRES OF BOA DEM,Polling,JAMILAH NASHEED,49
2019-03-09,17,01,PRES OF BOA DEM,Polling,MEGAN GREEN,34
2019-03-09,17,01,PRES OF BOA DEM,Polling,LEWIS REED,35
2019-03-09,17,01,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,4
2019-03-09,17,01,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,17,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
2019-03-09,17,01,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,17,01,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,17,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,17,01,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,17,01,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,17,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,17,01,PRES OF BOA DEM,Total,JAMILAH NASHEED,53
2019-03-09,17,01,PRES OF BOA DEM,Total,MEGAN GREEN,35
2019-03-09,17,01,PRES OF BOA DEM,Total,LEWIS REED,36
2019-03-09,17,02,PRES OF BOA DEM,Polling,JAMILAH NASHEED,24
2019-03-09,17,02,PRES OF BOA DEM,Polling,MEGAN GREEN,16
2019-03-09,17,02,PRES OF BOA DEM,Polling,LEWIS REED,26
2019-03-09,17,02,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,2
2019-03-09,17,02,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,17,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,0
2019-03-09,17,02,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,17,02,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,17,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,17,02,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,17,02,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,17,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,17,02,PRES OF BOA DEM,Total,JAMILAH NASHEED,26
2019-03-09,17,02,PRES OF BOA DEM,Total,MEGAN GREEN,16
2019-03-09,17,02,PRES OF BOA DEM,Total,LEWIS REED,26
2019-03-09,17,03,PRES OF BOA DEM,Polling,JAMILAH NASHEED,7
2019-03-09,17,03,PRES OF BOA DEM,Polling,MEGAN GREEN,6
2019-03-09,17,03,PRES OF BOA DEM,Polling,LEWIS REED,0
2019-03-09,17,03,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,2
2019-03-09,17,03,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,17,03,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
2019-03-09,17,03,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,17,03,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,17,03,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,17,03,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,17,03,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,17,03,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,17,03,PRES OF BOA DEM,Total,JAMILAH NASHEED,9
2019-03-09,17,03,PRES OF BOA DEM,Total,MEGAN GREEN,6
2019-03-09,17,03,PRES OF BOA DEM,Total,LEWIS REED,1
2019-03-09,17,04,PRES OF BOA DEM,Polling,JAMILAH NASHEED,54
2019-03-09,17,04,PRES OF BOA DEM,Polling,MEGAN GREEN,42
2019-03-09,17,04,PRES OF BOA DEM,Polling,LEWIS REED,36
2019-03-09,17,04,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,14
2019-03-09,17,04,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,6
2019-03-09,17,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,10
2019-03-09,17,04,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,17,04,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,17,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,17,04,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,17,04,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,17,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,17,04,PRES OF BOA DEM,Total,JAMILAH NASHEED,68
2019-03-09,17,04,PRES OF BOA DEM,Total,MEGAN GREEN,48
2019-03-09,17,04,PRES OF BOA DEM,Total,LEWIS REED,46
2019-03-09,17,05,PRES OF BOA DEM,Polling,JAMILAH NASHEED,95
2019-03-09,17,05,PRES OF BOA DEM,Polling,MEGAN GREEN,95
2019-03-09,17,05,PRES OF BOA DEM,Polling,LEWIS REED,111
2019-03-09,17,05,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,11
2019-03-09,17,05,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,14
2019-03-09,17,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,13
2019-03-09,17,05,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,17,05,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,17,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,17,05,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,17,05,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,17,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,17,05,PRES OF BOA DEM,Total,JAMILAH NASHEED,106
2019-03-09,17,05,PRES OF BOA DEM,Total,MEGAN GREEN,109
2019-03-09,17,05,PRES OF BOA DEM,Total,LEWIS REED,124
2019-03-09,17,06,PRES OF BOA DEM,Polling,JAMILAH NASHEED,82
2019-03-09,17,06,PRES OF BOA DEM,Polling,MEGAN GREEN,74
2019-03-09,17,06,PRES OF BOA DEM,Polling,LEWIS REED,45
2019-03-09,17,06,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,6
2019-03-09,17,06,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,2
2019-03-09,17,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,13
2019-03-09,17,06,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,17,06,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,17,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,17,06,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,17,06,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,17,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,17,06,PRES OF BOA DEM,Total,JAMILAH NASHEED,88
2019-03-09,17,06,PRES OF BOA DEM,Total,MEGAN GREEN,76
2019-03-09,17,06,PRES OF BOA DEM,Total,LEWIS REED,58
2019-03-09,17,07,PRES OF BOA DEM,Polling,JAMILAH NASHEED,0
2019-03-09,17,07,PRES OF BOA DEM,Polling,MEGAN GREEN,0
2019-03-09,17,07,PRES OF BOA DEM,Polling,LEWIS REED,0
2019-03-09,17,07,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,17,07,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,17,07,PRES OF BOA DEM,ABSENTEE,LEWIS REED,0
2019-03-09,17,07,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,17,07,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,17,07,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
