ward,precinct,race,type,candidate,votes
01,07,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
01,07,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
01,07,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
01,07,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
01,07,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
01,07,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
01,07,STATE AUDITOR,Total,TOM SCHWEICH,3
01,07,STATE AUDITOR,Total,SEAN OTOOLE,10
01,07,STATE AUDITOR,Total,RODNEY FARTHING,7
02,01,STATE AUDITOR,Polling,TOM SCHWEICH,16
02,01,STATE AUDITOR,Polling,SEAN OTOOLE,29
02,01,STATE AUDITOR,Polling,RODNEY FARTHING,9
02,01,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,0
02,01,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,1
02,01,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,2
02,01,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,01,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,01,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,01,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,01,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,01,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,01,STATE AUDITOR,Total,TOM SCHWEICH,16
02,01,STATE AUDITOR,Total,SEAN OTOOLE,30
02,01,STATE AUDITOR,Total,RODNEY FARTHING,11
02,02,STATE AUDITOR,Polling,TOM SCHWEICH,7
02,02,STATE AUDITOR,Polling,SEAN OTOOLE,23
02,02,STATE AUDITOR,Polling,RODNEY FARTHING,8
02,02,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,1
02,02,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,0
02,02,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
02,02,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,02,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,02,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,02,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,02,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,02,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,02,STATE AUDITOR,Total,TOM SCHWEICH,8
02,02,STATE AUDITOR,Total,SEAN OTOOLE,23
02,02,STATE AUDITOR,Total,RODNEY FARTHING,8
02,03,STATE AUDITOR,Polling,TOM SCHWEICH,66
02,03,STATE AUDITOR,Polling,SEAN OTOOLE,86
02,03,STATE AUDITOR,Polling,RODNEY FARTHING,71
02,03,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,8
02,03,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,4
02,03,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,1
02,03,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,03,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,03,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,03,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,03,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,03,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,03,STATE AUDITOR,Total,TOM SCHWEICH,74
02,03,STATE AUDITOR,Total,SEAN OTOOLE,90
02,03,STATE AUDITOR,Total,RODNEY FARTHING,72
02,04,STATE AUDITOR,Polling,TOM SCHWEICH,23
02,04,STATE AUDITOR,Polling,SEAN OTOOLE,77
02,04,STATE AUDITOR,Polling,RODNEY FARTHING,46
02,04,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,7
02,04,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,2
02,04,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,1
02,04,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,04,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,04,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,04,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,04,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,04,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,04,STATE AUDITOR,Total,TOM SCHWEICH,30
02,04,STATE AUDITOR,Total,SEAN OTOOLE,79
02,04,STATE AUDITOR,Total,RODNEY FARTHING,47
02,05,STATE AUDITOR,Polling,TOM SCHWEICH,64
02,05,STATE AUDITOR,Polling,SEAN OTOOLE,117
02,05,STATE AUDITOR,Polling,RODNEY FARTHING,91
02,05,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,12
02,05,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,5
02,05,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,3
02,05,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,05,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,05,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,05,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,05,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,05,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,05,STATE AUDITOR,Total,TOM SCHWEICH,76
02,05,STATE AUDITOR,Total,SEAN OTOOLE,122
02,05,STATE AUDITOR,Total,RODNEY FARTHING,94
02,06,STATE AUDITOR,Polling,TOM SCHWEICH,0
02,06,STATE AUDITOR,Polling,SEAN OTOOLE,0
02,06,STATE AUDITOR,Polling,RODNEY FARTHING,1
02,06,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,0
02,06,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,1
02,06,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
02,06,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,06,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,06,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,06,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,06,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,06,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,06,STATE AUDITOR,Total,TOM SCHWEICH,0
02,06,STATE AUDITOR,Total,SEAN OTOOLE,1
02,06,STATE AUDITOR,Total,RODNEY FARTHING,1
02,07,STATE AUDITOR,Polling,TOM SCHWEICH,62
02,07,STATE AUDITOR,Polling,SEAN OTOOLE,136
02,07,STATE AUDITOR,Polling,RODNEY FARTHING,90
02,07,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,11
02,07,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,8
02,07,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,5
02,07,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,07,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,07,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,07,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,07,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,07,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,07,STATE AUDITOR,Total,TOM SCHWEICH,73
02,07,STATE AUDITOR,Total,SEAN OTOOLE,144
02,07,STATE AUDITOR,Total,RODNEY FARTHING,95
02,08,STATE AUDITOR,Polling,TOM SCHWEICH,39
02,08,STATE AUDITOR,Polling,SEAN OTOOLE,110
02,08,STATE AUDITOR,Polling,RODNEY FARTHING,77
02,08,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
02,08,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,6
02,08,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,2
02,08,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
02,08,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
02,08,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
02,08,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
02,08,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
02,08,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
02,08,STATE AUDITOR,Total,TOM SCHWEICH,41
02,08,STATE AUDITOR,Total,SEAN OTOOLE,116
02,08,STATE AUDITOR,Total,RODNEY FARTHING,79
03,01,STATE AUDITOR,Polling,TOM SCHWEICH,17
03,01,STATE AUDITOR,Polling,SEAN OTOOLE,26
03,01,STATE AUDITOR,Polling,RODNEY FARTHING,25
03,01,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
03,01,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,1
03,01,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
03,01,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,01,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,01,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,01,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,01,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,01,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,01,STATE AUDITOR,Total,TOM SCHWEICH,19
03,01,STATE AUDITOR,Total,SEAN OTOOLE,27
03,01,STATE AUDITOR,Total,RODNEY FARTHING,25
03,02,STATE AUDITOR,Polling,TOM SCHWEICH,42
03,02,STATE AUDITOR,Polling,SEAN OTOOLE,101
03,02,STATE AUDITOR,Polling,RODNEY FARTHING,66
03,02,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
03,02,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,6
03,02,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
03,02,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,02,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,02,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,02,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,02,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,02,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,02,STATE AUDITOR,Total,TOM SCHWEICH,44
03,02,STATE AUDITOR,Total,SEAN OTOOLE,107
03,02,STATE AUDITOR,Total,RODNEY FARTHING,66
03,03,STATE AUDITOR,Polling,TOM SCHWEICH,26
03,03,STATE AUDITOR,Polling,SEAN OTOOLE,46
03,03,STATE AUDITOR,Polling,RODNEY FARTHING,44
03,03,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
03,03,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,9
03,03,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,2
03,03,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,03,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,03,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,03,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,03,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,03,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,03,STATE AUDITOR,Total,TOM SCHWEICH,28
03,03,STATE AUDITOR,Total,SEAN OTOOLE,55
03,03,STATE AUDITOR,Total,RODNEY FARTHING,46
03,04,STATE AUDITOR,Polling,TOM SCHWEICH,33
03,04,STATE AUDITOR,Polling,SEAN OTOOLE,70
03,04,STATE AUDITOR,Polling,RODNEY FARTHING,42
03,04,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
03,04,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,2
03,04,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,3
03,04,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,04,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,04,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,04,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,04,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,04,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,04,STATE AUDITOR,Total,TOM SCHWEICH,35
03,04,STATE AUDITOR,Total,SEAN OTOOLE,72
03,04,STATE AUDITOR,Total,RODNEY FARTHING,45
03,05,STATE AUDITOR,Polling,TOM SCHWEICH,21
03,05,STATE AUDITOR,Polling,SEAN OTOOLE,40
03,05,STATE AUDITOR,Polling,RODNEY FARTHING,22
03,05,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,5
03,05,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,2
03,05,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,3
03,05,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,05,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,05,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,05,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,05,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,05,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,05,STATE AUDITOR,Total,TOM SCHWEICH,26
03,05,STATE AUDITOR,Total,SEAN OTOOLE,42
03,05,STATE AUDITOR,Total,RODNEY FARTHING,25
03,06,STATE AUDITOR,Polling,TOM SCHWEICH,17
03,06,STATE AUDITOR,Polling,SEAN OTOOLE,59
03,06,STATE AUDITOR,Polling,RODNEY FARTHING,40
03,06,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
03,06,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,6
03,06,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
03,06,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,06,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,06,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,06,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,06,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,06,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,06,STATE AUDITOR,Total,TOM SCHWEICH,19
03,06,STATE AUDITOR,Total,SEAN OTOOLE,65
03,06,STATE AUDITOR,Total,RODNEY FARTHING,40
03,07,STATE AUDITOR,Polling,TOM SCHWEICH,29
03,07,STATE AUDITOR,Polling,SEAN OTOOLE,69
03,07,STATE AUDITOR,Polling,RODNEY FARTHING,47
03,07,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,3
03,07,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,0
03,07,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,1
03,07,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,07,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,07,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,07,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,07,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,07,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,07,STATE AUDITOR,Total,TOM SCHWEICH,32
03,07,STATE AUDITOR,Total,SEAN OTOOLE,69
03,07,STATE AUDITOR,Total,RODNEY FARTHING,48
03,08,STATE AUDITOR,Polling,TOM SCHWEICH,20
03,08,STATE AUDITOR,Polling,SEAN OTOOLE,34
03,08,STATE AUDITOR,Polling,RODNEY FARTHING,32
03,08,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
03,08,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,3
03,08,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,2
03,08,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,08,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,08,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,08,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,08,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,08,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,08,STATE AUDITOR,Total,TOM SCHWEICH,22
03,08,STATE AUDITOR,Total,SEAN OTOOLE,37
03,08,STATE AUDITOR,Total,RODNEY FARTHING,34
03,09,STATE AUDITOR,Polling,TOM SCHWEICH,38
03,09,STATE AUDITOR,Polling,SEAN OTOOLE,30
03,09,STATE AUDITOR,Polling,RODNEY FARTHING,12
03,09,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,12
03,09,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,4
03,09,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,1
03,09,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
03,09,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
03,09,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
03,09,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
03,09,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
03,09,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
03,09,STATE AUDITOR,Total,TOM SCHWEICH,50
03,09,STATE AUDITOR,Total,SEAN OTOOLE,34
03,09,STATE AUDITOR,Total,RODNEY FARTHING,13
04,01,STATE AUDITOR,Polling,TOM SCHWEICH,23
04,01,STATE AUDITOR,Polling,SEAN OTOOLE,59
04,01,STATE AUDITOR,Polling,RODNEY FARTHING,30
04,01,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,5
04,01,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,10
04,01,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,4
04,01,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
04,01,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
04,01,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
04,01,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
04,01,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
04,01,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
04,01,STATE AUDITOR,Total,TOM SCHWEICH,28
04,01,STATE AUDITOR,Total,SEAN OTOOLE,69
04,01,STATE AUDITOR,Total,RODNEY FARTHING,34
04,02,STATE AUDITOR,Polling,TOM SCHWEICH,40
04,02,STATE AUDITOR,Polling,SEAN OTOOLE,131
04,02,STATE AUDITOR,Polling,RODNEY FARTHING,85
04,02,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,5
04,02,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,10
04,02,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
04,02,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
04,02,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
04,02,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
04,02,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
04,02,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
04,02,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
04,02,STATE AUDITOR,Total,TOM SCHWEICH,45
04,02,STATE AUDITOR,Total,SEAN OTOOLE,141
04,02,STATE AUDITOR,Total,RODNEY FARTHING,85
04,03,STATE AUDITOR,Polling,TOM SCHWEICH,26
04,03,STATE AUDITOR,Polling,SEAN OTOOLE,55
04,03,STATE AUDITOR,Polling,RODNEY FARTHING,30
04,03,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
04,03,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,1
04,03,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
04,03,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
04,03,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
04,03,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
04,03,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
04,03,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
04,03,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
04,03,STATE AUDITOR,Total,TOM SCHWEICH,28
04,03,STATE AUDITOR,Total,SEAN OTOOLE,56
04,03,STATE AUDITOR,Total,RODNEY FARTHING,30
04,04,STATE AUDITOR,Polling,TOM SCHWEICH,54
04,04,STATE AUDITOR,Polling,SEAN OTOOLE,85
04,04,STATE AUDITOR,Polling,RODNEY FARTHING,42
04,04,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,6
04,04,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,4
04,04,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
04,04,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
04,04,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
