date,ward,precinct,race,type,candidate,votes
2014-11-04,02,05,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,02,05,STATE AUDITOR,Total,TOM SCHWEICH,76
2014-11-04,02,05,STATE AUDITOR,Total,SEAN OTOOLE,122
2014-11-04,02,05,STATE AUDITOR,Total,RODNEY FARTHING,94
2014-11-04,02,06,STATE AUDITOR,Polling,TOM SCHWEICH,0
2014-11-04,02,06,STATE AUDITOR,Polling,SEAN OTOOLE,0
2014-11-04,02,06,STATE AUDITOR,Polling,RODNEY FARTHING,1
2014-11-04,02,06,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,0
2014-11-04,02,06,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,1
2014-11-04,02,06,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
2014-11-04,02,06,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,02,06,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,02,06,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,02,06,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,02,06,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,02,06,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,02,06,STATE AUDITOR,Total,TOM SCHWEICH,0
2014-11-04,02,06,STATE AUDITOR,Total,SEAN OTOOLE,1
2014-11-04,02,06,STATE AUDITOR,Total,RODNEY FARTHING,1
2014-11-04,02,07,STATE AUDITOR,Polling,TOM SCHWEICH,62
2014-11-04,02,07,STATE AUDITOR,Polling,SEAN OTOOLE,136
2014-11-04,02,07,STATE AUDITOR,Polling,RODNEY FARTHING,90
2014-11-04,02,07,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,11
2014-11-04,02,07,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,8
2014-11-04,02,07,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,5
2014-11-04,02,07,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,02,07,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,02,07,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,02,07,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,02,07,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,02,07,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,02,07,STATE AUDITOR,Total,TOM SCHWEICH,73
2014-11-04,02,07,STATE AUDITOR,Total,SEAN OTOOLE,144
2014-11-04,02,07,STATE AUDITOR,Total,RODNEY FARTHING,95
2014-11-04,02,08,STATE AUDITOR,Polling,TOM SCHWEICH,39
2014-11-04,02,08,STATE AUDITOR,Polling,SEAN OTOOLE,110
2014-11-04,02,08,STATE AUDITOR,Polling,RODNEY FARTHING,77
2014-11-04,02,08,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
2014-11-04,02,08,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,6
2014-11-04,02,08,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,2
2014-11-04,02,08,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,02,08,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,02,08,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,02,08,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,02,08,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,02,08,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,02,08,STATE AUDITOR,Total,TOM SCHWEICH,41
2014-11-04,02,08,STATE AUDITOR,Total,SEAN OTOOLE,116
2014-11-04,02,08,STATE AUDITOR,Total,RODNEY FARTHING,79
2014-11-04,03,01,STATE AUDITOR,Polling,TOM SCHWEICH,17
2014-11-04,03,01,STATE AUDITOR,Polling,SEAN OTOOLE,26
2014-11-04,03,01,STATE AUDITOR,Polling,RODNEY FARTHING,25
2014-11-04,03,01,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
2014-11-04,03,01,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,1
2014-11-04,03,01,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
2014-11-04,03,01,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,01,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,01,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,01,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,01,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,03,01,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,03,01,STATE AUDITOR,Total,TOM SCHWEICH,19
2014-11-04,03,01,STATE AUDITOR,Total,SEAN OTOOLE,27
2014-11-04,03,01,STATE AUDITOR,Total,RODNEY FARTHING,25
2014-11-04,03,02,STATE AUDITOR,Polling,TOM SCHWEICH,42
2014-11-04,03,02,STATE AUDITOR,Polling,SEAN OTOOLE,101
2014-11-04,03,02,STATE AUDITOR,Polling,RODNEY FARTHING,66
2014-11-04,03,02,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
2014-11-04,03,02,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,6
2014-11-04,03,02,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
2014-11-04,03,02,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,02,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,02,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,02,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,02,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,03,02,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,03,02,STATE AUDITOR,Total,TOM SCHWEICH,44
2014-11-04,03,02,STATE AUDITOR,Total,SEAN OTOOLE,107
2014-11-04,03,02,STATE AUDITOR,Total,RODNEY FARTHING,66
2014-11-04,03,03,STATE AUDITOR,Polling,TOM SCHWEICH,26
2014-11-04,03,03,STATE AUDITOR,Polling,SEAN OTOOLE,46
2014-11-04,03,03,STATE AUDITOR,Polling,RODNEY FARTHING,44
2014-11-04,03,03,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
2014-11-04,03,03,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,9
2014-11-04,03,03,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,2
2014-11-04,03,03,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,03,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,03,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,03,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,03,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,03,03,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,03,03,STATE AUDITOR,Total,TOM SCHWEICH,28
2014-11-04,03,03,STATE AUDITOR,Total,SEAN OTOOLE,55
2014-11-04,03,03,STATE AUDITOR,Total,RODNEY FARTHING,46
2014-11-04,03,04,STATE AUDITOR,Polling,TOM SCHWEICH,33
2014-11-04,03,04,STATE AUDITOR,Polling,SEAN OTOOLE,70
2014-11-04,03,04,STATE AUDITOR,Polling,RODNEY FARTHING,42
2014-11-04,03,04,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
2014-11-04,03,04,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,2
2014-11-04,03,04,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,3
2014-11-04,03,04,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,04,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,04,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,04,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,04,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,03,04,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,03,04,STATE AUDITOR,Total,TOM SCHWEICH,35
2014-11-04,03,04,STATE AUDITOR,Total,SEAN OTOOLE,72
2014-11-04,03,04,STATE AUDITOR,Total,RODNEY FARTHING,45
2014-11-04,03,05,STATE AUDITOR,Polling,TOM SCHWEICH,21
2014-11-04,03,05,STATE AUDITOR,Polling,SEAN OTOOLE,40
2014-11-04,03,05,STATE AUDITOR,Polling,RODNEY FARTHING,22
2014-11-04,03,05,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,5
2014-11-04,03,05,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,2
2014-11-04,03,05,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,3
2014-11-04,03,05,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,05,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,05,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,05,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,05,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,03,05,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,03,05,STATE AUDITOR,Total,TOM SCHWEICH,26
2014-11-04,03,05,STATE AUDITOR,Total,SEAN OTOOLE,42
2014-11-04,03,05,STATE AUDITOR,Total,RODNEY FARTHING,25
2014-11-04,03,06,STATE AUDITOR,Polling,TOM SCHWEICH,17
2014-11-04,03,06,STATE AUDITOR,Polling,SEAN OTOOLE,59
2014-11-04,03,06,STATE AUDITOR,Polling,RODNEY FARTHING,40
2014-11-04,03,06,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
2014-11-04,03,06,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,6
2014-11-04,03,06,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,0
2014-11-04,03,06,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,06,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,06,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,06,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,06,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,03,06,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,03,06,STATE AUDITOR,Total,TOM SCHWEICH,19
2014-11-04,03,06,STATE AUDITOR,Total,SEAN OTOOLE,65
2014-11-04,03,06,STATE AUDITOR,Total,RODNEY FARTHING,40
2014-11-04,03,07,STATE AUDITOR,Polling,TOM SCHWEICH,29
2014-11-04,03,07,STATE AUDITOR,Polling,SEAN OTOOLE,69
2014-11-04,03,07,STATE AUDITOR,Polling,RODNEY FARTHING,47
2014-11-04,03,07,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,3
2014-11-04,03,07,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,0
2014-11-04,03,07,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,1
2014-11-04,03,07,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,07,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,07,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,07,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,07,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
2014-11-04,03,07,STATE AUDITOR,HOUSE VOTES,RODNEY FARTHING,0
2014-11-04,03,07,STATE AUDITOR,Total,TOM SCHWEICH,32
2014-11-04,03,07,STATE AUDITOR,Total,SEAN OTOOLE,69
2014-11-04,03,07,STATE AUDITOR,Total,RODNEY FARTHING,48
2014-11-04,03,08,STATE AUDITOR,Polling,TOM SCHWEICH,20
2014-11-04,03,08,STATE AUDITOR,Polling,SEAN OTOOLE,34
2014-11-04,03,08,STATE AUDITOR,Polling,RODNEY FARTHING,32
2014-11-04,03,08,STATE AUDITOR,ABSENTEE,TOM SCHWEICH,2
2014-11-04,03,08,STATE AUDITOR,ABSENTEE,SEAN OTOOLE,3
2014-11-04,03,08,STATE AUDITOR,ABSENTEE,RODNEY FARTHING,2
2014-11-04,03,08,STATE AUDITOR,PROVISIONAL,TOM SCHWEICH,0
2014-11-04,03,08,STATE AUDITOR,PROVISIONAL,SEAN OTOOLE,0
2014-11-04,03,08,STATE AUDITOR,PROVISIONAL,RODNEY FARTHING,0
2014-11-04,03,08,STATE AUDITOR,HOUSE VOTES,TOM SCHWEICH,0
2014-11-04,03,08,STATE AUDITOR,HOUSE VOTES,SEAN OTOOLE,0
