ward,precinct,race,type,candidate,votes
02,06,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
02,06,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
02,06,PRESIDENT,Total,CLINTON/KAINE,4
02,06,PRESIDENT,Total,TRUMP/PENCE,0
02,06,PRESIDENT,Total,JOHNSON/WELD,0
02,07,PRESIDENT,Polling,CLINTON/KAINE,581
02,07,PRESIDENT,Polling,TRUMP/PENCE,8
02,07,PRESIDENT,Polling,JOHNSON/WELD,3
02,07,PRESIDENT,ABSENTEE,CLINTON/KAINE,99
02,07,PRESIDENT,ABSENTEE,TRUMP/PENCE,2
02,07,PRESIDENT,ABSENTEE,JOHNSON/WELD,2
02,07,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
02,07,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
02,07,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
02,07,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
02,07,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
02,07,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
02,07,PRESIDENT,Total,CLINTON/KAINE,681
02,07,PRESIDENT,Total,TRUMP/PENCE,10
02,07,PRESIDENT,Total,JOHNSON/WELD,5
02,08,PRESIDENT,Polling,CLINTON/KAINE,678
02,08,PRESIDENT,Polling,TRUMP/PENCE,14
02,08,PRESIDENT,Polling,JOHNSON/WELD,1
02,08,PRESIDENT,ABSENTEE,CLINTON/KAINE,60
02,08,PRESIDENT,ABSENTEE,TRUMP/PENCE,2
02,08,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
02,08,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
02,08,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
02,08,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
02,08,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
02,08,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
02,08,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
02,08,PRESIDENT,Total,CLINTON/KAINE,739
02,08,PRESIDENT,Total,TRUMP/PENCE,16
02,08,PRESIDENT,Total,JOHNSON/WELD,1
03,01,PRESIDENT,Polling,CLINTON/KAINE,209
03,01,PRESIDENT,Polling,TRUMP/PENCE,4
03,01,PRESIDENT,Polling,JOHNSON/WELD,2
03,01,PRESIDENT,ABSENTEE,CLINTON/KAINE,9
03,01,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
03,01,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,01,PRESIDENT,PROVISIONAL,CLINTON/KAINE,1
03,01,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,01,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,01,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
03,01,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,01,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,01,PRESIDENT,Total,CLINTON/KAINE,219
03,01,PRESIDENT,Total,TRUMP/PENCE,4
03,01,PRESIDENT,Total,JOHNSON/WELD,2
03,02,PRESIDENT,Polling,CLINTON/KAINE,468
03,02,PRESIDENT,Polling,TRUMP/PENCE,6
03,02,PRESIDENT,Polling,JOHNSON/WELD,1
03,02,PRESIDENT,ABSENTEE,CLINTON/KAINE,58
03,02,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
03,02,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,02,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,02,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,02,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,02,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
03,02,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,02,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,02,PRESIDENT,Total,CLINTON/KAINE,526
03,02,PRESIDENT,Total,TRUMP/PENCE,6
03,02,PRESIDENT,Total,JOHNSON/WELD,1
03,03,PRESIDENT,Polling,CLINTON/KAINE,289
03,03,PRESIDENT,Polling,TRUMP/PENCE,4
03,03,PRESIDENT,Polling,JOHNSON/WELD,0
03,03,PRESIDENT,ABSENTEE,CLINTON/KAINE,59
03,03,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
03,03,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,03,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,03,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,03,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,03,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,2
03,03,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,03,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,03,PRESIDENT,Total,CLINTON/KAINE,350
03,03,PRESIDENT,Total,TRUMP/PENCE,4
03,03,PRESIDENT,Total,JOHNSON/WELD,0
03,04,PRESIDENT,Polling,CLINTON/KAINE,441
03,04,PRESIDENT,Polling,TRUMP/PENCE,28
03,04,PRESIDENT,Polling,JOHNSON/WELD,3
03,04,PRESIDENT,ABSENTEE,CLINTON/KAINE,27
03,04,PRESIDENT,ABSENTEE,TRUMP/PENCE,4
03,04,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,04,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,04,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,04,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,04,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
03,04,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,04,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,04,PRESIDENT,Total,CLINTON/KAINE,468
03,04,PRESIDENT,Total,TRUMP/PENCE,32
03,04,PRESIDENT,Total,JOHNSON/WELD,3
03,05,PRESIDENT,Polling,CLINTON/KAINE,309
03,05,PRESIDENT,Polling,TRUMP/PENCE,3
03,05,PRESIDENT,Polling,JOHNSON/WELD,4
03,05,PRESIDENT,ABSENTEE,CLINTON/KAINE,29
03,05,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
03,05,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,05,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,05,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,05,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,05,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
03,05,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,05,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,05,PRESIDENT,Total,CLINTON/KAINE,339
03,05,PRESIDENT,Total,TRUMP/PENCE,3
03,05,PRESIDENT,Total,JOHNSON/WELD,4
03,06,PRESIDENT,Polling,CLINTON/KAINE,309
03,06,PRESIDENT,Polling,TRUMP/PENCE,6
03,06,PRESIDENT,Polling,JOHNSON/WELD,2
03,06,PRESIDENT,ABSENTEE,CLINTON/KAINE,37
03,06,PRESIDENT,ABSENTEE,TRUMP/PENCE,2
03,06,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,06,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,06,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,06,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,06,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
03,06,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,06,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,06,PRESIDENT,Total,CLINTON/KAINE,346
03,06,PRESIDENT,Total,TRUMP/PENCE,8
03,06,PRESIDENT,Total,JOHNSON/WELD,2
03,07,PRESIDENT,Polling,CLINTON/KAINE,448
03,07,PRESIDENT,Polling,TRUMP/PENCE,16
03,07,PRESIDENT,Polling,JOHNSON/WELD,6
03,07,PRESIDENT,ABSENTEE,CLINTON/KAINE,36
03,07,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
03,07,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,07,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,07,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,07,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,07,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
03,07,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,07,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,07,PRESIDENT,Total,CLINTON/KAINE,485
03,07,PRESIDENT,Total,TRUMP/PENCE,16
03,07,PRESIDENT,Total,JOHNSON/WELD,6
03,08,PRESIDENT,Polling,CLINTON/KAINE,258
03,08,PRESIDENT,Polling,TRUMP/PENCE,2
03,08,PRESIDENT,Polling,JOHNSON/WELD,1
03,08,PRESIDENT,ABSENTEE,CLINTON/KAINE,29
03,08,PRESIDENT,ABSENTEE,TRUMP/PENCE,2
03,08,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
03,08,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,08,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,08,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,08,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
03,08,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,08,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,08,PRESIDENT,Total,CLINTON/KAINE,287
03,08,PRESIDENT,Total,TRUMP/PENCE,4
03,08,PRESIDENT,Total,JOHNSON/WELD,1
03,09,PRESIDENT,Polling,CLINTON/KAINE,202
03,09,PRESIDENT,Polling,TRUMP/PENCE,33
03,09,PRESIDENT,Polling,JOHNSON/WELD,8
03,09,PRESIDENT,ABSENTEE,CLINTON/KAINE,30
03,09,PRESIDENT,ABSENTEE,TRUMP/PENCE,21
03,09,PRESIDENT,ABSENTEE,JOHNSON/WELD,3
03,09,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
03,09,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
03,09,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
03,09,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
03,09,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
03,09,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
03,09,PRESIDENT,Total,CLINTON/KAINE,233
03,09,PRESIDENT,Total,TRUMP/PENCE,54
03,09,PRESIDENT,Total,JOHNSON/WELD,11
04,01,PRESIDENT,Polling,CLINTON/KAINE,325
04,01,PRESIDENT,Polling,TRUMP/PENCE,6
04,01,PRESIDENT,Polling,JOHNSON/WELD,2
04,01,PRESIDENT,ABSENTEE,CLINTON/KAINE,58
04,01,PRESIDENT,ABSENTEE,TRUMP/PENCE,1
04,01,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
04,01,PRESIDENT,PROVISIONAL,CLINTON/KAINE,2
04,01,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
04,01,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
04,01,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
04,01,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
04,01,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
04,01,PRESIDENT,Total,CLINTON/KAINE,385
04,01,PRESIDENT,Total,TRUMP/PENCE,7
04,01,PRESIDENT,Total,JOHNSON/WELD,2
04,02,PRESIDENT,Polling,CLINTON/KAINE,757
04,02,PRESIDENT,Polling,TRUMP/PENCE,10
04,02,PRESIDENT,Polling,JOHNSON/WELD,4
04,02,PRESIDENT,ABSENTEE,CLINTON/KAINE,66
04,02,PRESIDENT,ABSENTEE,TRUMP/PENCE,1
04,02,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
04,02,PRESIDENT,PROVISIONAL,CLINTON/KAINE,10
04,02,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
04,02,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
04,02,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
04,02,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
04,02,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
04,02,PRESIDENT,Total,CLINTON/KAINE,834
04,02,PRESIDENT,Total,TRUMP/PENCE,11
04,02,PRESIDENT,Total,JOHNSON/WELD,4
04,03,PRESIDENT,Polling,CLINTON/KAINE,338
04,03,PRESIDENT,Polling,TRUMP/PENCE,6
04,03,PRESIDENT,Polling,JOHNSON/WELD,1
04,03,PRESIDENT,ABSENTEE,CLINTON/KAINE,28
04,03,PRESIDENT,ABSENTEE,TRUMP/PENCE,1
04,03,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
04,03,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
04,03,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
04,03,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
04,03,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,2
04,03,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
04,03,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
04,03,PRESIDENT,Total,CLINTON/KAINE,368
04,03,PRESIDENT,Total,TRUMP/PENCE,7
04,03,PRESIDENT,Total,JOHNSON/WELD,1
04,04,PRESIDENT,Polling,CLINTON/KAINE,471
04,04,PRESIDENT,Polling,TRUMP/PENCE,9
04,04,PRESIDENT,Polling,JOHNSON/WELD,1
04,04,PRESIDENT,ABSENTEE,CLINTON/KAINE,46
04,04,PRESIDENT,ABSENTEE,TRUMP/PENCE,2
04,04,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
04,04,PRESIDENT,PROVISIONAL,CLINTON/KAINE,2
04,04,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
04,04,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
04,04,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
04,04,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
04,04,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
04,04,PRESIDENT,Total,CLINTON/KAINE,519
04,04,PRESIDENT,Total,TRUMP/PENCE,11
04,04,PRESIDENT,Total,JOHNSON/WELD,1
04,05,PRESIDENT,Polling,CLINTON/KAINE,377
04,05,PRESIDENT,Polling,TRUMP/PENCE,10
04,05,PRESIDENT,Polling,JOHNSON/WELD,1
04,05,PRESIDENT,ABSENTEE,CLINTON/KAINE,31
04,05,PRESIDENT,ABSENTEE,TRUMP/PENCE,1
04,05,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
04,05,PRESIDENT,PROVISIONAL,CLINTON/KAINE,2
04,05,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
04,05,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
04,05,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
04,05,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
04,05,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
04,05,PRESIDENT,Total,CLINTON/KAINE,411
04,05,PRESIDENT,Total,TRUMP/PENCE,11
04,05,PRESIDENT,Total,JOHNSON/WELD,1
04,06,PRESIDENT,Polling,CLINTON/KAINE,275
04,06,PRESIDENT,Polling,TRUMP/PENCE,3
04,06,PRESIDENT,Polling,JOHNSON/WELD,1
04,06,PRESIDENT,ABSENTEE,CLINTON/KAINE,20
