date,ward,precinct,race,type,candidate,votes
2015-04-07,09,06,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,09,06,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,09,06,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,09,06,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,09,06,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,09,06,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,09,06,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,09,06,PRES OF BOA,Total,LEWIS REED,40
2015-04-07,09,06,PRES OF BOA,Total,ERIK SHELQUIST,1
2015-04-07,09,06,PRES OF BOA,Total,JEFFREY SCHAEFER,6
2015-04-07,09,07,PRES OF BOA,Polling,LEWIS REED,1
2015-04-07,09,07,PRES OF BOA,Polling,ERIK SHELQUIST,0
2015-04-07,09,07,PRES OF BOA,Polling,JEFFREY SCHAEFER,0
2015-04-07,09,07,PRES OF BOA,ABSENTEE,LEWIS REED,0
2015-04-07,09,07,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,09,07,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,09,07,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,09,07,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,09,07,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,09,07,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,09,07,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,09,07,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,09,07,PRES OF BOA,Total,LEWIS REED,1
2015-04-07,09,07,PRES OF BOA,Total,ERIK SHELQUIST,0
2015-04-07,09,07,PRES OF BOA,Total,JEFFREY SCHAEFER,0
2015-04-07,09,08,PRES OF BOA,Polling,LEWIS REED,15
2015-04-07,09,08,PRES OF BOA,Polling,ERIK SHELQUIST,4
2015-04-07,09,08,PRES OF BOA,Polling,JEFFREY SCHAEFER,5
2015-04-07,09,08,PRES OF BOA,ABSENTEE,LEWIS REED,1
2015-04-07,09,08,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,09,08,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,09,08,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,09,08,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,09,08,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,09,08,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,09,08,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,09,08,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,09,08,PRES OF BOA,Total,LEWIS REED,16
2015-04-07,09,08,PRES OF BOA,Total,ERIK SHELQUIST,4
2015-04-07,09,08,PRES OF BOA,Total,JEFFREY SCHAEFER,5
2015-04-07,09,09,PRES OF BOA,Polling,LEWIS REED,14
2015-04-07,09,09,PRES OF BOA,Polling,ERIK SHELQUIST,1
2015-04-07,09,09,PRES OF BOA,Polling,JEFFREY SCHAEFER,2
2015-04-07,09,09,PRES OF BOA,ABSENTEE,LEWIS REED,1
2015-04-07,09,09,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,09,09,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,1
2015-04-07,09,09,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,09,09,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,09,09,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,09,09,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,09,09,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,09,09,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,09,09,PRES OF BOA,Total,LEWIS REED,15
2015-04-07,09,09,PRES OF BOA,Total,ERIK SHELQUIST,1
2015-04-07,09,09,PRES OF BOA,Total,JEFFREY SCHAEFER,3
2015-04-07,10,01,PRES OF BOA,Polling,LEWIS REED,58
2015-04-07,10,01,PRES OF BOA,Polling,ERIK SHELQUIST,29
2015-04-07,10,01,PRES OF BOA,Polling,JEFFREY SCHAEFER,5
2015-04-07,10,01,PRES OF BOA,ABSENTEE,LEWIS REED,5
2015-04-07,10,01,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,2
2015-04-07,10,01,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,10,01,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,01,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,01,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,01,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,01,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,01,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,01,PRES OF BOA,Total,LEWIS REED,63
2015-04-07,10,01,PRES OF BOA,Total,ERIK SHELQUIST,31
2015-04-07,10,01,PRES OF BOA,Total,JEFFREY SCHAEFER,5
2015-04-07,10,02,PRES OF BOA,Polling,LEWIS REED,87
2015-04-07,10,02,PRES OF BOA,Polling,ERIK SHELQUIST,37
2015-04-07,10,02,PRES OF BOA,Polling,JEFFREY SCHAEFER,7
2015-04-07,10,02,PRES OF BOA,ABSENTEE,LEWIS REED,6
2015-04-07,10,02,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,1
2015-04-07,10,02,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,1
2015-04-07,10,02,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,02,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,02,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,02,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,02,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,02,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,02,PRES OF BOA,Total,LEWIS REED,93
2015-04-07,10,02,PRES OF BOA,Total,ERIK SHELQUIST,38
2015-04-07,10,02,PRES OF BOA,Total,JEFFREY SCHAEFER,8
2015-04-07,10,03,PRES OF BOA,Polling,LEWIS REED,82
2015-04-07,10,03,PRES OF BOA,Polling,ERIK SHELQUIST,32
2015-04-07,10,03,PRES OF BOA,Polling,JEFFREY SCHAEFER,10
2015-04-07,10,03,PRES OF BOA,ABSENTEE,LEWIS REED,2
2015-04-07,10,03,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,1
2015-04-07,10,03,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,10,03,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,03,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,03,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,03,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,03,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,03,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,03,PRES OF BOA,Total,LEWIS REED,84
2015-04-07,10,03,PRES OF BOA,Total,ERIK SHELQUIST,33
2015-04-07,10,03,PRES OF BOA,Total,JEFFREY SCHAEFER,10
2015-04-07,10,04,PRES OF BOA,Polling,LEWIS REED,71
2015-04-07,10,04,PRES OF BOA,Polling,ERIK SHELQUIST,13
2015-04-07,10,04,PRES OF BOA,Polling,JEFFREY SCHAEFER,3
2015-04-07,10,04,PRES OF BOA,ABSENTEE,LEWIS REED,2
2015-04-07,10,04,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,4
2015-04-07,10,04,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,10,04,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,04,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,04,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,04,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,04,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,04,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,04,PRES OF BOA,Total,LEWIS REED,73
2015-04-07,10,04,PRES OF BOA,Total,ERIK SHELQUIST,17
2015-04-07,10,04,PRES OF BOA,Total,JEFFREY SCHAEFER,3
2015-04-07,10,05,PRES OF BOA,Polling,LEWIS REED,42
2015-04-07,10,05,PRES OF BOA,Polling,ERIK SHELQUIST,10
2015-04-07,10,05,PRES OF BOA,Polling,JEFFREY SCHAEFER,4
2015-04-07,10,05,PRES OF BOA,ABSENTEE,LEWIS REED,0
2015-04-07,10,05,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,10,05,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,10,05,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,05,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,05,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,05,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,05,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,05,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,05,PRES OF BOA,Total,LEWIS REED,42
2015-04-07,10,05,PRES OF BOA,Total,ERIK SHELQUIST,10
2015-04-07,10,05,PRES OF BOA,Total,JEFFREY SCHAEFER,4
2015-04-07,10,06,PRES OF BOA,Polling,LEWIS REED,22
2015-04-07,10,06,PRES OF BOA,Polling,ERIK SHELQUIST,7
2015-04-07,10,06,PRES OF BOA,Polling,JEFFREY SCHAEFER,3
2015-04-07,10,06,PRES OF BOA,ABSENTEE,LEWIS REED,1
2015-04-07,10,06,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,10,06,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,10,06,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,06,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,06,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,06,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,06,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,06,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,06,PRES OF BOA,Total,LEWIS REED,23
2015-04-07,10,06,PRES OF BOA,Total,ERIK SHELQUIST,7
2015-04-07,10,06,PRES OF BOA,Total,JEFFREY SCHAEFER,3
2015-04-07,10,07,PRES OF BOA,Polling,LEWIS REED,52
2015-04-07,10,07,PRES OF BOA,Polling,ERIK SHELQUIST,10
2015-04-07,10,07,PRES OF BOA,Polling,JEFFREY SCHAEFER,5
2015-04-07,10,07,PRES OF BOA,ABSENTEE,LEWIS REED,2
2015-04-07,10,07,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,10,07,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,1
2015-04-07,10,07,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,07,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,07,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,07,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,07,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,07,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,07,PRES OF BOA,Total,LEWIS REED,54
2015-04-07,10,07,PRES OF BOA,Total,ERIK SHELQUIST,10
2015-04-07,10,07,PRES OF BOA,Total,JEFFREY SCHAEFER,6
2015-04-07,10,09,PRES OF BOA,Polling,LEWIS REED,1
2015-04-07,10,09,PRES OF BOA,Polling,ERIK SHELQUIST,0
2015-04-07,10,09,PRES OF BOA,Polling,JEFFREY SCHAEFER,0
2015-04-07,10,09,PRES OF BOA,ABSENTEE,LEWIS REED,1
2015-04-07,10,09,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,10,09,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,10,09,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,09,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,09,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,09,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,09,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,09,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,09,PRES OF BOA,Total,LEWIS REED,2
2015-04-07,10,09,PRES OF BOA,Total,ERIK SHELQUIST,0
2015-04-07,10,09,PRES OF BOA,Total,JEFFREY SCHAEFER,0
2015-04-07,10,10,PRES OF BOA,Polling,LEWIS REED,5
2015-04-07,10,10,PRES OF BOA,Polling,ERIK SHELQUIST,3
2015-04-07,10,10,PRES OF BOA,Polling,JEFFREY SCHAEFER,0
2015-04-07,10,10,PRES OF BOA,ABSENTEE,LEWIS REED,0
2015-04-07,10,10,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,10,10,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,10,10,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,10,10,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,10,10,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,10,10,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,10,10,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,10,10,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,10,10,PRES OF BOA,Total,LEWIS REED,5
2015-04-07,10,10,PRES OF BOA,Total,ERIK SHELQUIST,3
2015-04-07,10,10,PRES OF BOA,Total,JEFFREY SCHAEFER,0
2015-04-07,11,01,PRES OF BOA,Polling,LEWIS REED,22
2015-04-07,11,01,PRES OF BOA,Polling,ERIK SHELQUIST,4
2015-04-07,11,01,PRES OF BOA,Polling,JEFFREY SCHAEFER,3
2015-04-07,11,01,PRES OF BOA,ABSENTEE,LEWIS REED,4
2015-04-07,11,01,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,1
2015-04-07,11,01,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,11,01,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,11,01,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,11,01,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,11,01,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,11,01,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,11,01,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,11,01,PRES OF BOA,Total,LEWIS REED,26
2015-04-07,11,01,PRES OF BOA,Total,ERIK SHELQUIST,5
2015-04-07,11,01,PRES OF BOA,Total,JEFFREY SCHAEFER,3
2015-04-07,11,02,PRES OF BOA,Polling,LEWIS REED,55
2015-04-07,11,02,PRES OF BOA,Polling,ERIK SHELQUIST,16
2015-04-07,11,02,PRES OF BOA,Polling,JEFFREY SCHAEFER,14
2015-04-07,11,02,PRES OF BOA,ABSENTEE,LEWIS REED,2
2015-04-07,11,02,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,2
2015-04-07,11,02,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,11,02,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,11,02,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,11,02,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,11,02,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,11,02,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,11,02,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,11,02,PRES OF BOA,Total,LEWIS REED,57
2015-04-07,11,02,PRES OF BOA,Total,ERIK SHELQUIST,18
2015-04-07,11,02,PRES OF BOA,Total,JEFFREY SCHAEFER,14
2015-04-07,11,03,PRES OF BOA,Polling,LEWIS REED,16
2015-04-07,11,03,PRES OF BOA,Polling,ERIK SHELQUIST,5
2015-04-07,11,03,PRES OF BOA,Polling,JEFFREY SCHAEFER,4
2015-04-07,11,03,PRES OF BOA,ABSENTEE,LEWIS REED,9
2015-04-07,11,03,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,11,03,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,11,03,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,11,03,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,11,03,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,11,03,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,11,03,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,11,03,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,11,03,PRES OF BOA,Total,LEWIS REED,25
2015-04-07,11,03,PRES OF BOA,Total,ERIK SHELQUIST,5
2015-04-07,11,03,PRES OF BOA,Total,JEFFREY SCHAEFER,4
2015-04-07,11,04,PRES OF BOA,Polling,LEWIS REED,44
2015-04-07,11,04,PRES OF BOA,Polling,ERIK SHELQUIST,22
2015-04-07,11,04,PRES OF BOA,Polling,JEFFREY SCHAEFER,12
2015-04-07,11,04,PRES OF BOA,ABSENTEE,LEWIS REED,13
2015-04-07,11,04,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,3
2015-04-07,11,04,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,11,04,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,11,04,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,11,04,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,11,04,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,11,04,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,11,04,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,11,04,PRES OF BOA,Total,LEWIS REED,57
2015-04-07,11,04,PRES OF BOA,Total,ERIK SHELQUIST,25
2015-04-07,11,04,PRES OF BOA,Total,JEFFREY SCHAEFER,12
2015-04-07,11,05,PRES OF BOA,Polling,LEWIS REED,49
2015-04-07,11,05,PRES OF BOA,Polling,ERIK SHELQUIST,7
2015-04-07,11,05,PRES OF BOA,Polling,JEFFREY SCHAEFER,4
2015-04-07,11,05,PRES OF BOA,ABSENTEE,LEWIS REED,3
2015-04-07,11,05,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,0
2015-04-07,11,05,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,11,05,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,11,05,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,11,05,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,11,05,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,11,05,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,11,05,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,11,05,PRES OF BOA,Total,LEWIS REED,52
2015-04-07,11,05,PRES OF BOA,Total,ERIK SHELQUIST,7
2015-04-07,11,05,PRES OF BOA,Total,JEFFREY SCHAEFER,4
2015-04-07,11,06,PRES OF BOA,Polling,LEWIS REED,48
2015-04-07,11,06,PRES OF BOA,Polling,ERIK SHELQUIST,9
2015-04-07,11,06,PRES OF BOA,Polling,JEFFREY SCHAEFER,6
2015-04-07,11,06,PRES OF BOA,ABSENTEE,LEWIS REED,3
2015-04-07,11,06,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,3
2015-04-07,11,06,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,11,06,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,11,06,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,11,06,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,11,06,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,11,06,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,11,06,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,11,06,PRES OF BOA,Total,LEWIS REED,51
2015-04-07,11,06,PRES OF BOA,Total,ERIK SHELQUIST,12
2015-04-07,11,06,PRES OF BOA,Total,JEFFREY SCHAEFER,6
2015-04-07,12,01,PRES OF BOA,Polling,LEWIS REED,29
2015-04-07,12,01,PRES OF BOA,Polling,ERIK SHELQUIST,13
2015-04-07,12,01,PRES OF BOA,Polling,JEFFREY SCHAEFER,5
2015-04-07,12,01,PRES OF BOA,ABSENTEE,LEWIS REED,5
2015-04-07,12,01,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,2
2015-04-07,12,01,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,1
2015-04-07,12,01,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,12,01,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,12,01,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,12,01,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,12,01,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,12,01,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,12,01,PRES OF BOA,Total,LEWIS REED,34
2015-04-07,12,01,PRES OF BOA,Total,ERIK SHELQUIST,15
2015-04-07,12,01,PRES OF BOA,Total,JEFFREY SCHAEFER,6
2015-04-07,12,02,PRES OF BOA,Polling,LEWIS REED,81
2015-04-07,12,02,PRES OF BOA,Polling,ERIK SHELQUIST,25
2015-04-07,12,02,PRES OF BOA,Polling,JEFFREY SCHAEFER,8
2015-04-07,12,02,PRES OF BOA,ABSENTEE,LEWIS REED,18
2015-04-07,12,02,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,3
2015-04-07,12,02,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,2
2015-04-07,12,02,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,12,02,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,12,02,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,12,02,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,12,02,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,12,02,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,12,02,PRES OF BOA,Total,LEWIS REED,99
2015-04-07,12,02,PRES OF BOA,Total,ERIK SHELQUIST,28
2015-04-07,12,02,PRES OF BOA,Total,JEFFREY SCHAEFER,10
2015-04-07,12,03,PRES OF BOA,Polling,LEWIS REED,39
2015-04-07,12,03,PRES OF BOA,Polling,ERIK SHELQUIST,20
2015-04-07,12,03,PRES OF BOA,Polling,JEFFREY SCHAEFER,2
2015-04-07,12,03,PRES OF BOA,ABSENTEE,LEWIS REED,0
2015-04-07,12,03,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,2
2015-04-07,12,03,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,1
2015-04-07,12,03,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,12,03,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,12,03,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,12,03,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,12,03,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,12,03,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,12,03,PRES OF BOA,Total,LEWIS REED,39
2015-04-07,12,03,PRES OF BOA,Total,ERIK SHELQUIST,22
2015-04-07,12,03,PRES OF BOA,Total,JEFFREY SCHAEFER,3
2015-04-07,12,04,PRES OF BOA,Polling,LEWIS REED,75
2015-04-07,12,04,PRES OF BOA,Polling,ERIK SHELQUIST,31
2015-04-07,12,04,PRES OF BOA,Polling,JEFFREY SCHAEFER,11
2015-04-07,12,04,PRES OF BOA,ABSENTEE,LEWIS REED,9
2015-04-07,12,04,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,3
2015-04-07,12,04,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,12,04,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,12,04,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
2015-04-07,12,04,PRES OF BOA,PROVISIONAL,JEFFREY SCHAEFER,0
2015-04-07,12,04,PRES OF BOA,HOUSE VOTES,LEWIS REED,0
2015-04-07,12,04,PRES OF BOA,HOUSE VOTES,ERIK SHELQUIST,0
2015-04-07,12,04,PRES OF BOA,HOUSE VOTES,JEFFREY SCHAEFER,0
2015-04-07,12,04,PRES OF BOA,Total,LEWIS REED,84
2015-04-07,12,04,PRES OF BOA,Total,ERIK SHELQUIST,34
2015-04-07,12,04,PRES OF BOA,Total,JEFFREY SCHAEFER,11
2015-04-07,12,05,PRES OF BOA,Polling,LEWIS REED,63
2015-04-07,12,05,PRES OF BOA,Polling,ERIK SHELQUIST,32
2015-04-07,12,05,PRES OF BOA,Polling,JEFFREY SCHAEFER,9
2015-04-07,12,05,PRES OF BOA,ABSENTEE,LEWIS REED,7
2015-04-07,12,05,PRES OF BOA,ABSENTEE,ERIK SHELQUIST,4
2015-04-07,12,05,PRES OF BOA,ABSENTEE,JEFFREY SCHAEFER,0
2015-04-07,12,05,PRES OF BOA,PROVISIONAL,LEWIS REED,0
2015-04-07,12,05,PRES OF BOA,PROVISIONAL,ERIK SHELQUIST,0
