ward,precinct,race,type,candidate,votes
03,07,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
03,07,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
03,07,PRES OF BOA DEM,Total,LEWIS REED,34
03,07,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,3
03,08,PRES OF BOA DEM,Polling,LEWIS REED,11
03,08,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,4
03,08,PRES OF BOA DEM,ABSENTEE,LEWIS REED,8
03,08,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,0
03,08,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
03,08,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
03,08,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
03,08,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
03,08,PRES OF BOA DEM,Total,LEWIS REED,19
03,08,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,4
03,09,PRES OF BOA DEM,Polling,LEWIS REED,6
03,09,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,4
03,09,PRES OF BOA DEM,ABSENTEE,LEWIS REED,9
03,09,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,2
03,09,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
03,09,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
03,09,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
03,09,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
03,09,PRES OF BOA DEM,Total,LEWIS REED,15
03,09,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,6
04,01,PRES OF BOA DEM,Polling,LEWIS REED,74
04,01,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,12
04,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,26
04,01,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,5
04,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,01,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,01,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,01,PRES OF BOA DEM,Total,LEWIS REED,100
04,01,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,17
04,02,PRES OF BOA DEM,Polling,LEWIS REED,131
04,02,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,10
04,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,17
04,02,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,1
04,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,02,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,02,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,02,PRES OF BOA DEM,Total,LEWIS REED,148
04,02,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,11
04,03,PRES OF BOA DEM,Polling,LEWIS REED,56
04,03,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,6
04,03,PRES OF BOA DEM,ABSENTEE,LEWIS REED,6
04,03,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,0
04,03,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,03,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,03,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,03,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,03,PRES OF BOA DEM,Total,LEWIS REED,62
04,03,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,6
04,04,PRES OF BOA DEM,Polling,LEWIS REED,83
04,04,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,6
04,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,7
04,04,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,1
04,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,04,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,04,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,04,PRES OF BOA DEM,Total,LEWIS REED,90
04,04,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,7
04,05,PRES OF BOA DEM,Polling,LEWIS REED,64
04,05,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,13
