date,ward,precinct,race,type,candidate,votes
2012-11-06,01,06,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,01,07,PRESIDENT,Polling,OBAMA/BIDEN,211
2012-11-06,01,07,PRESIDENT,Polling,ROMNEY/RYAN,0
2012-11-06,01,07,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,01,07,PRESIDENT,ABSENTEE,OBAMA/BIDEN,14
2012-11-06,01,07,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
2012-11-06,01,07,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,01,07,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,01,07,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,01,07,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,01,07,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,01,07,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,01,07,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,01,07,PRESIDENT,Total,OBAMA/BIDEN,225
2012-11-06,01,07,PRESIDENT,Total,ROMNEY/RYAN,0
2012-11-06,01,07,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,02,01,PRESIDENT,Polling,OBAMA/BIDEN,182
2012-11-06,02,01,PRESIDENT,Polling,ROMNEY/RYAN,6
2012-11-06,02,01,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,02,01,PRESIDENT,ABSENTEE,OBAMA/BIDEN,10
2012-11-06,02,01,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
2012-11-06,02,01,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,01,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,02,01,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,01,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,01,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,02,01,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,01,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,01,PRESIDENT,Total,OBAMA/BIDEN,192
2012-11-06,02,01,PRESIDENT,Total,ROMNEY/RYAN,6
2012-11-06,02,01,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,02,02,PRESIDENT,Polling,OBAMA/BIDEN,193
2012-11-06,02,02,PRESIDENT,Polling,ROMNEY/RYAN,6
2012-11-06,02,02,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,02,02,PRESIDENT,ABSENTEE,OBAMA/BIDEN,14
2012-11-06,02,02,PRESIDENT,ABSENTEE,ROMNEY/RYAN,2
2012-11-06,02,02,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,02,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,3
2012-11-06,02,02,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,02,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,02,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,02,02,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,02,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,02,PRESIDENT,Total,OBAMA/BIDEN,210
2012-11-06,02,02,PRESIDENT,Total,ROMNEY/RYAN,8
2012-11-06,02,02,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,02,03,PRESIDENT,Polling,OBAMA/BIDEN,754
2012-11-06,02,03,PRESIDENT,Polling,ROMNEY/RYAN,36
2012-11-06,02,03,PRESIDENT,Polling,JOHNSON/GRAY,1
2012-11-06,02,03,PRESIDENT,ABSENTEE,OBAMA/BIDEN,71
2012-11-06,02,03,PRESIDENT,ABSENTEE,ROMNEY/RYAN,8
2012-11-06,02,03,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,03,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,02,03,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,03,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,03,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,02,03,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,03,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,03,PRESIDENT,Total,OBAMA/BIDEN,825
2012-11-06,02,03,PRESIDENT,Total,ROMNEY/RYAN,44
2012-11-06,02,03,PRESIDENT,Total,JOHNSON/GRAY,1
2012-11-06,02,04,PRESIDENT,Polling,OBAMA/BIDEN,529
2012-11-06,02,04,PRESIDENT,Polling,ROMNEY/RYAN,15
2012-11-06,02,04,PRESIDENT,Polling,JOHNSON/GRAY,1
2012-11-06,02,04,PRESIDENT,ABSENTEE,OBAMA/BIDEN,42
2012-11-06,02,04,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
2012-11-06,02,04,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,04,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,3
2012-11-06,02,04,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,04,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,04,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,02,04,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,04,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,04,PRESIDENT,Total,OBAMA/BIDEN,574
2012-11-06,02,04,PRESIDENT,Total,ROMNEY/RYAN,16
2012-11-06,02,04,PRESIDENT,Total,JOHNSON/GRAY,1
2012-11-06,02,05,PRESIDENT,Polling,OBAMA/BIDEN,750
2012-11-06,02,05,PRESIDENT,Polling,ROMNEY/RYAN,10
2012-11-06,02,05,PRESIDENT,Polling,JOHNSON/GRAY,1
2012-11-06,02,05,PRESIDENT,ABSENTEE,OBAMA/BIDEN,117
2012-11-06,02,05,PRESIDENT,ABSENTEE,ROMNEY/RYAN,2
2012-11-06,02,05,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,05,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,02,05,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,05,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,05,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,02,05,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,05,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,05,PRESIDENT,Total,OBAMA/BIDEN,867
2012-11-06,02,05,PRESIDENT,Total,ROMNEY/RYAN,12
2012-11-06,02,05,PRESIDENT,Total,JOHNSON/GRAY,1
2012-11-06,02,06,PRESIDENT,Polling,OBAMA/BIDEN,3
2012-11-06,02,06,PRESIDENT,Polling,ROMNEY/RYAN,1
2012-11-06,02,06,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,02,06,PRESIDENT,ABSENTEE,OBAMA/BIDEN,2
2012-11-06,02,06,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
2012-11-06,02,06,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,06,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,02,06,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,06,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,06,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,02,06,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,06,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,06,PRESIDENT,Total,OBAMA/BIDEN,5
2012-11-06,02,06,PRESIDENT,Total,ROMNEY/RYAN,2
2012-11-06,02,06,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,02,07,PRESIDENT,Polling,OBAMA/BIDEN,670
2012-11-06,02,07,PRESIDENT,Polling,ROMNEY/RYAN,12
2012-11-06,02,07,PRESIDENT,Polling,JOHNSON/GRAY,2
2012-11-06,02,07,PRESIDENT,ABSENTEE,OBAMA/BIDEN,143
2012-11-06,02,07,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
2012-11-06,02,07,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,07,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,02,07,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,07,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,07,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,02,07,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,07,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,07,PRESIDENT,Total,OBAMA/BIDEN,813
2012-11-06,02,07,PRESIDENT,Total,ROMNEY/RYAN,13
2012-11-06,02,07,PRESIDENT,Total,JOHNSON/GRAY,2
2012-11-06,02,08,PRESIDENT,Polling,OBAMA/BIDEN,901
2012-11-06,02,08,PRESIDENT,Polling,ROMNEY/RYAN,10
2012-11-06,02,08,PRESIDENT,Polling,JOHNSON/GRAY,2
2012-11-06,02,08,PRESIDENT,ABSENTEE,OBAMA/BIDEN,92
2012-11-06,02,08,PRESIDENT,ABSENTEE,ROMNEY/RYAN,2
2012-11-06,02,08,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,02,08,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,02,08,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,02,08,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,02,08,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,1
2012-11-06,02,08,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,02,08,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,02,08,PRESIDENT,Total,OBAMA/BIDEN,994
2012-11-06,02,08,PRESIDENT,Total,ROMNEY/RYAN,12
2012-11-06,02,08,PRESIDENT,Total,JOHNSON/GRAY,2
2012-11-06,03,01,PRESIDENT,Polling,OBAMA/BIDEN,241
2012-11-06,03,01,PRESIDENT,Polling,ROMNEY/RYAN,0
2012-11-06,03,01,PRESIDENT,Polling,JOHNSON/GRAY,1
2012-11-06,03,01,PRESIDENT,ABSENTEE,OBAMA/BIDEN,23
2012-11-06,03,01,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
2012-11-06,03,01,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,03,01,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,01,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,01,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,01,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,01,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,01,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,01,PRESIDENT,Total,OBAMA/BIDEN,264
2012-11-06,03,01,PRESIDENT,Total,ROMNEY/RYAN,0
2012-11-06,03,01,PRESIDENT,Total,JOHNSON/GRAY,1
2012-11-06,03,02,PRESIDENT,Polling,OBAMA/BIDEN,593
2012-11-06,03,02,PRESIDENT,Polling,ROMNEY/RYAN,5
2012-11-06,03,02,PRESIDENT,Polling,JOHNSON/GRAY,1
2012-11-06,03,02,PRESIDENT,ABSENTEE,OBAMA/BIDEN,103
2012-11-06,03,02,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
2012-11-06,03,02,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,03,02,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,02,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,02,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,02,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,02,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,02,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,02,PRESIDENT,Total,OBAMA/BIDEN,696
2012-11-06,03,02,PRESIDENT,Total,ROMNEY/RYAN,5
2012-11-06,03,02,PRESIDENT,Total,JOHNSON/GRAY,1
2012-11-06,03,03,PRESIDENT,Polling,OBAMA/BIDEN,505
2012-11-06,03,03,PRESIDENT,Polling,ROMNEY/RYAN,3
2012-11-06,03,03,PRESIDENT,Polling,JOHNSON/GRAY,1
2012-11-06,03,03,PRESIDENT,ABSENTEE,OBAMA/BIDEN,57
2012-11-06,03,03,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
2012-11-06,03,03,PRESIDENT,ABSENTEE,JOHNSON/GRAY,1
2012-11-06,03,03,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,03,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,03,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,03,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,03,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,03,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,03,PRESIDENT,Total,OBAMA/BIDEN,562
2012-11-06,03,03,PRESIDENT,Total,ROMNEY/RYAN,4
2012-11-06,03,03,PRESIDENT,Total,JOHNSON/GRAY,2
2012-11-06,03,04,PRESIDENT,Polling,OBAMA/BIDEN,511
2012-11-06,03,04,PRESIDENT,Polling,ROMNEY/RYAN,13
2012-11-06,03,04,PRESIDENT,Polling,JOHNSON/GRAY,1
2012-11-06,03,04,PRESIDENT,ABSENTEE,OBAMA/BIDEN,57
2012-11-06,03,04,PRESIDENT,ABSENTEE,ROMNEY/RYAN,5
2012-11-06,03,04,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,03,04,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,04,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,04,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,04,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,04,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,04,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,04,PRESIDENT,Total,OBAMA/BIDEN,568
2012-11-06,03,04,PRESIDENT,Total,ROMNEY/RYAN,18
2012-11-06,03,04,PRESIDENT,Total,JOHNSON/GRAY,1
2012-11-06,03,05,PRESIDENT,Polling,OBAMA/BIDEN,466
2012-11-06,03,05,PRESIDENT,Polling,ROMNEY/RYAN,4
2012-11-06,03,05,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,03,05,PRESIDENT,ABSENTEE,OBAMA/BIDEN,41
2012-11-06,03,05,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
2012-11-06,03,05,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,03,05,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,05,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,05,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,05,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,05,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,05,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,05,PRESIDENT,Total,OBAMA/BIDEN,507
2012-11-06,03,05,PRESIDENT,Total,ROMNEY/RYAN,4
2012-11-06,03,05,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,03,06,PRESIDENT,Polling,OBAMA/BIDEN,485
2012-11-06,03,06,PRESIDENT,Polling,ROMNEY/RYAN,4
2012-11-06,03,06,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,03,06,PRESIDENT,ABSENTEE,OBAMA/BIDEN,69
2012-11-06,03,06,PRESIDENT,ABSENTEE,ROMNEY/RYAN,3
2012-11-06,03,06,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,03,06,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,06,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,06,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,06,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,06,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,06,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,06,PRESIDENT,Total,OBAMA/BIDEN,554
2012-11-06,03,06,PRESIDENT,Total,ROMNEY/RYAN,7
2012-11-06,03,06,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,03,07,PRESIDENT,Polling,OBAMA/BIDEN,639
2012-11-06,03,07,PRESIDENT,Polling,ROMNEY/RYAN,14
2012-11-06,03,07,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,03,07,PRESIDENT,ABSENTEE,OBAMA/BIDEN,61
2012-11-06,03,07,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
2012-11-06,03,07,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,03,07,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,07,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,07,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,07,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,07,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,07,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,07,PRESIDENT,Total,OBAMA/BIDEN,700
2012-11-06,03,07,PRESIDENT,Total,ROMNEY/RYAN,14
2012-11-06,03,07,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,03,08,PRESIDENT,Polling,OBAMA/BIDEN,392
2012-11-06,03,08,PRESIDENT,Polling,ROMNEY/RYAN,5
2012-11-06,03,08,PRESIDENT,Polling,JOHNSON/GRAY,0
2012-11-06,03,08,PRESIDENT,ABSENTEE,OBAMA/BIDEN,35
2012-11-06,03,08,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
2012-11-06,03,08,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
2012-11-06,03,08,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
2012-11-06,03,08,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
2012-11-06,03,08,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
2012-11-06,03,08,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
2012-11-06,03,08,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
2012-11-06,03,08,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
2012-11-06,03,08,PRESIDENT,Total,OBAMA/BIDEN,427
2012-11-06,03,08,PRESIDENT,Total,ROMNEY/RYAN,6
2012-11-06,03,08,PRESIDENT,Total,JOHNSON/GRAY,0
2012-11-06,03,09,PRESIDENT,Polling,OBAMA/BIDEN,235
2012-11-06,03,09,PRESIDENT,Polling,ROMNEY/RYAN,36
2012-11-06,03,09,PRESIDENT,Polling,JOHNSON/GRAY,6
2012-11-06,03,09,PRESIDENT,ABSENTEE,OBAMA/BIDEN,47
2012-11-06,03,09,PRESIDENT,ABSENTEE,ROMNEY/RYAN,22
