ward,precinct,race,type,candidate,votes
02,04,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,3
02,04,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
02,04,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
02,04,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
02,04,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
02,04,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
02,04,PRESIDENT,Total,OBAMA/BIDEN,574
02,04,PRESIDENT,Total,ROMNEY/RYAN,16
02,04,PRESIDENT,Total,JOHNSON/GRAY,1
02,05,PRESIDENT,Polling,OBAMA/BIDEN,750
02,05,PRESIDENT,Polling,ROMNEY/RYAN,10
02,05,PRESIDENT,Polling,JOHNSON/GRAY,1
02,05,PRESIDENT,ABSENTEE,OBAMA/BIDEN,117
02,05,PRESIDENT,ABSENTEE,ROMNEY/RYAN,2
02,05,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
02,05,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
02,05,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
02,05,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
02,05,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
02,05,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
02,05,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
02,05,PRESIDENT,Total,OBAMA/BIDEN,867
02,05,PRESIDENT,Total,ROMNEY/RYAN,12
02,05,PRESIDENT,Total,JOHNSON/GRAY,1
02,06,PRESIDENT,Polling,OBAMA/BIDEN,3
02,06,PRESIDENT,Polling,ROMNEY/RYAN,1
02,06,PRESIDENT,Polling,JOHNSON/GRAY,0
02,06,PRESIDENT,ABSENTEE,OBAMA/BIDEN,2
02,06,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
02,06,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
02,06,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
02,06,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
02,06,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
02,06,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
02,06,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
02,06,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
02,06,PRESIDENT,Total,OBAMA/BIDEN,5
02,06,PRESIDENT,Total,ROMNEY/RYAN,2
02,06,PRESIDENT,Total,JOHNSON/GRAY,0
02,07,PRESIDENT,Polling,OBAMA/BIDEN,670
02,07,PRESIDENT,Polling,ROMNEY/RYAN,12
02,07,PRESIDENT,Polling,JOHNSON/GRAY,2
02,07,PRESIDENT,ABSENTEE,OBAMA/BIDEN,143
02,07,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
02,07,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
02,07,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
02,07,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
02,07,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
02,07,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
02,07,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
02,07,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
02,07,PRESIDENT,Total,OBAMA/BIDEN,813
02,07,PRESIDENT,Total,ROMNEY/RYAN,13
02,07,PRESIDENT,Total,JOHNSON/GRAY,2
02,08,PRESIDENT,Polling,OBAMA/BIDEN,901
02,08,PRESIDENT,Polling,ROMNEY/RYAN,10
02,08,PRESIDENT,Polling,JOHNSON/GRAY,2
02,08,PRESIDENT,ABSENTEE,OBAMA/BIDEN,92
02,08,PRESIDENT,ABSENTEE,ROMNEY/RYAN,2
02,08,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
02,08,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
02,08,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
02,08,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
02,08,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,1
02,08,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
02,08,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
02,08,PRESIDENT,Total,OBAMA/BIDEN,994
02,08,PRESIDENT,Total,ROMNEY/RYAN,12
02,08,PRESIDENT,Total,JOHNSON/GRAY,2
03,01,PRESIDENT,Polling,OBAMA/BIDEN,241
03,01,PRESIDENT,Polling,ROMNEY/RYAN,0
03,01,PRESIDENT,Polling,JOHNSON/GRAY,1
03,01,PRESIDENT,ABSENTEE,OBAMA/BIDEN,23
03,01,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
03,01,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
03,01,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,01,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,01,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,01,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,01,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,01,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,01,PRESIDENT,Total,OBAMA/BIDEN,264
03,01,PRESIDENT,Total,ROMNEY/RYAN,0
03,01,PRESIDENT,Total,JOHNSON/GRAY,1
03,02,PRESIDENT,Polling,OBAMA/BIDEN,593
03,02,PRESIDENT,Polling,ROMNEY/RYAN,5
03,02,PRESIDENT,Polling,JOHNSON/GRAY,1
03,02,PRESIDENT,ABSENTEE,OBAMA/BIDEN,103
03,02,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
03,02,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
03,02,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,02,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,02,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,02,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,02,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,02,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,02,PRESIDENT,Total,OBAMA/BIDEN,696
03,02,PRESIDENT,Total,ROMNEY/RYAN,5
03,02,PRESIDENT,Total,JOHNSON/GRAY,1
03,03,PRESIDENT,Polling,OBAMA/BIDEN,505
03,03,PRESIDENT,Polling,ROMNEY/RYAN,3
03,03,PRESIDENT,Polling,JOHNSON/GRAY,1
03,03,PRESIDENT,ABSENTEE,OBAMA/BIDEN,57
03,03,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
03,03,PRESIDENT,ABSENTEE,JOHNSON/GRAY,1
03,03,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,03,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,03,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,03,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,03,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,03,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,03,PRESIDENT,Total,OBAMA/BIDEN,562
03,03,PRESIDENT,Total,ROMNEY/RYAN,4
03,03,PRESIDENT,Total,JOHNSON/GRAY,2
03,04,PRESIDENT,Polling,OBAMA/BIDEN,511
03,04,PRESIDENT,Polling,ROMNEY/RYAN,13
03,04,PRESIDENT,Polling,JOHNSON/GRAY,1
03,04,PRESIDENT,ABSENTEE,OBAMA/BIDEN,57
03,04,PRESIDENT,ABSENTEE,ROMNEY/RYAN,5
03,04,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
03,04,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,04,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,04,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,04,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,04,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,04,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,04,PRESIDENT,Total,OBAMA/BIDEN,568
03,04,PRESIDENT,Total,ROMNEY/RYAN,18
03,04,PRESIDENT,Total,JOHNSON/GRAY,1
03,05,PRESIDENT,Polling,OBAMA/BIDEN,466
03,05,PRESIDENT,Polling,ROMNEY/RYAN,4
03,05,PRESIDENT,Polling,JOHNSON/GRAY,0
03,05,PRESIDENT,ABSENTEE,OBAMA/BIDEN,41
03,05,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
03,05,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
03,05,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,05,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,05,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,05,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,05,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,05,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,05,PRESIDENT,Total,OBAMA/BIDEN,507
03,05,PRESIDENT,Total,ROMNEY/RYAN,4
03,05,PRESIDENT,Total,JOHNSON/GRAY,0
03,06,PRESIDENT,Polling,OBAMA/BIDEN,485
03,06,PRESIDENT,Polling,ROMNEY/RYAN,4
03,06,PRESIDENT,Polling,JOHNSON/GRAY,0
03,06,PRESIDENT,ABSENTEE,OBAMA/BIDEN,69
03,06,PRESIDENT,ABSENTEE,ROMNEY/RYAN,3
03,06,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
03,06,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,06,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,06,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,06,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,06,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,06,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,06,PRESIDENT,Total,OBAMA/BIDEN,554
03,06,PRESIDENT,Total,ROMNEY/RYAN,7
03,06,PRESIDENT,Total,JOHNSON/GRAY,0
03,07,PRESIDENT,Polling,OBAMA/BIDEN,639
03,07,PRESIDENT,Polling,ROMNEY/RYAN,14
03,07,PRESIDENT,Polling,JOHNSON/GRAY,0
03,07,PRESIDENT,ABSENTEE,OBAMA/BIDEN,61
03,07,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
03,07,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
03,07,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,07,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,07,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,07,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,07,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,07,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,07,PRESIDENT,Total,OBAMA/BIDEN,700
03,07,PRESIDENT,Total,ROMNEY/RYAN,14
03,07,PRESIDENT,Total,JOHNSON/GRAY,0
03,08,PRESIDENT,Polling,OBAMA/BIDEN,392
03,08,PRESIDENT,Polling,ROMNEY/RYAN,5
03,08,PRESIDENT,Polling,JOHNSON/GRAY,0
03,08,PRESIDENT,ABSENTEE,OBAMA/BIDEN,35
03,08,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
03,08,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
03,08,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,08,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,08,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,08,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,08,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,08,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,08,PRESIDENT,Total,OBAMA/BIDEN,427
03,08,PRESIDENT,Total,ROMNEY/RYAN,6
03,08,PRESIDENT,Total,JOHNSON/GRAY,0
03,09,PRESIDENT,Polling,OBAMA/BIDEN,235
03,09,PRESIDENT,Polling,ROMNEY/RYAN,36
03,09,PRESIDENT,Polling,JOHNSON/GRAY,6
03,09,PRESIDENT,ABSENTEE,OBAMA/BIDEN,47
03,09,PRESIDENT,ABSENTEE,ROMNEY/RYAN,22
03,09,PRESIDENT,ABSENTEE,JOHNSON/GRAY,1
03,09,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
03,09,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
03,09,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
03,09,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
03,09,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
03,09,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
03,09,PRESIDENT,Total,OBAMA/BIDEN,282
03,09,PRESIDENT,Total,ROMNEY/RYAN,58
03,09,PRESIDENT,Total,JOHNSON/GRAY,7
04,01,PRESIDENT,Polling,OBAMA/BIDEN,410
04,01,PRESIDENT,Polling,ROMNEY/RYAN,4
04,01,PRESIDENT,Polling,JOHNSON/GRAY,2
04,01,PRESIDENT,ABSENTEE,OBAMA/BIDEN,109
04,01,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
04,01,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
04,01,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
04,01,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
04,01,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
04,01,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
04,01,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
04,01,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
04,01,PRESIDENT,Total,OBAMA/BIDEN,519
04,01,PRESIDENT,Total,ROMNEY/RYAN,4
04,01,PRESIDENT,Total,JOHNSON/GRAY,2
04,02,PRESIDENT,Polling,OBAMA/BIDEN,1056
04,02,PRESIDENT,Polling,ROMNEY/RYAN,8
04,02,PRESIDENT,Polling,JOHNSON/GRAY,2
04,02,PRESIDENT,ABSENTEE,OBAMA/BIDEN,109
04,02,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
04,02,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
04,02,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,1
04,02,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
04,02,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
04,02,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
04,02,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
04,02,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
04,02,PRESIDENT,Total,OBAMA/BIDEN,1166
04,02,PRESIDENT,Total,ROMNEY/RYAN,8
04,02,PRESIDENT,Total,JOHNSON/GRAY,2
04,03,PRESIDENT,Polling,OBAMA/BIDEN,435
04,03,PRESIDENT,Polling,ROMNEY/RYAN,0
04,03,PRESIDENT,Polling,JOHNSON/GRAY,0
04,03,PRESIDENT,ABSENTEE,OBAMA/BIDEN,44
04,03,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
04,03,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
04,03,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,0
04,03,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
04,03,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
04,03,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
04,03,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
04,03,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
04,03,PRESIDENT,Total,OBAMA/BIDEN,479
04,03,PRESIDENT,Total,ROMNEY/RYAN,1
04,03,PRESIDENT,Total,JOHNSON/GRAY,0
04,04,PRESIDENT,Polling,OBAMA/BIDEN,650
04,04,PRESIDENT,Polling,ROMNEY/RYAN,7
04,04,PRESIDENT,Polling,JOHNSON/GRAY,1
04,04,PRESIDENT,ABSENTEE,OBAMA/BIDEN,77
04,04,PRESIDENT,ABSENTEE,ROMNEY/RYAN,0
04,04,PRESIDENT,ABSENTEE,JOHNSON/GRAY,0
04,04,PRESIDENT,PROVISIONAL,OBAMA/BIDEN,14
04,04,PRESIDENT,PROVISIONAL,ROMNEY/RYAN,0
04,04,PRESIDENT,PROVISIONAL,JOHNSON/GRAY,0
04,04,PRESIDENT,HOUSE VOTES,OBAMA/BIDEN,0
04,04,PRESIDENT,HOUSE VOTES,ROMNEY/RYAN,0
04,04,PRESIDENT,HOUSE VOTES,JOHNSON/GRAY,0
04,04,PRESIDENT,Total,OBAMA/BIDEN,741
04,04,PRESIDENT,Total,ROMNEY/RYAN,7
04,04,PRESIDENT,Total,JOHNSON/GRAY,1
04,05,PRESIDENT,Polling,OBAMA/BIDEN,533
04,05,PRESIDENT,Polling,ROMNEY/RYAN,6
04,05,PRESIDENT,Polling,JOHNSON/GRAY,1
04,05,PRESIDENT,ABSENTEE,OBAMA/BIDEN,50
04,05,PRESIDENT,ABSENTEE,ROMNEY/RYAN,1
