ward,precinct,race,type,candidate,votes
19,02,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,02,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
19,02,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
19,02,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,02,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,02,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,02,STATE AUDITOR,Total,SAUNDRA McDOWELL,2
19,02,STATE AUDITOR,Total,NICOLE GALLOWAY,46
19,02,STATE AUDITOR,Total,SEAN O'TOOLE,0
19,03,STATE AUDITOR,Polling,SAUNDRA McDOWELL,15
19,03,STATE AUDITOR,Polling,NICOLE GALLOWAY,134
19,03,STATE AUDITOR,Polling,SEAN O'TOOLE,4
19,03,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
19,03,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,8
19,03,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
19,03,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,03,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,6
19,03,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,1
19,03,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,03,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,03,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,03,STATE AUDITOR,Total,SAUNDRA McDOWELL,16
19,03,STATE AUDITOR,Total,NICOLE GALLOWAY,148
19,03,STATE AUDITOR,Total,SEAN O'TOOLE,5
19,04,STATE AUDITOR,Polling,SAUNDRA McDOWELL,37
19,04,STATE AUDITOR,Polling,NICOLE GALLOWAY,345
19,04,STATE AUDITOR,Polling,SEAN O'TOOLE,8
19,04,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,4
19,04,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,29
19,04,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
19,04,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,04,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
19,04,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
19,04,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,04,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,04,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,04,STATE AUDITOR,Total,SAUNDRA McDOWELL,41
19,04,STATE AUDITOR,Total,NICOLE GALLOWAY,374
19,04,STATE AUDITOR,Total,SEAN O'TOOLE,8
19,05,STATE AUDITOR,Polling,SAUNDRA McDOWELL,51
19,05,STATE AUDITOR,Polling,NICOLE GALLOWAY,398
19,05,STATE AUDITOR,Polling,SEAN O'TOOLE,8
19,05,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
19,05,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,20
19,05,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
19,05,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,05,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,2
19,05,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
19,05,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,05,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,05,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,05,STATE AUDITOR,Total,SAUNDRA McDOWELL,52
19,05,STATE AUDITOR,Total,NICOLE GALLOWAY,420
19,05,STATE AUDITOR,Total,SEAN O'TOOLE,8
19,06,STATE AUDITOR,Polling,SAUNDRA McDOWELL,19
19,06,STATE AUDITOR,Polling,NICOLE GALLOWAY,452
19,06,STATE AUDITOR,Polling,SEAN O'TOOLE,6
19,06,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,5
19,06,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,37
19,06,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
19,06,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,06,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,3
19,06,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
19,06,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,06,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,06,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,06,STATE AUDITOR,Total,SAUNDRA McDOWELL,24
19,06,STATE AUDITOR,Total,NICOLE GALLOWAY,492
19,06,STATE AUDITOR,Total,SEAN O'TOOLE,6
19,07,STATE AUDITOR,Polling,SAUNDRA McDOWELL,13
19,07,STATE AUDITOR,Polling,NICOLE GALLOWAY,89
19,07,STATE AUDITOR,Polling,SEAN O'TOOLE,1
19,07,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,4
19,07,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,6
19,07,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
19,07,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,07,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,1
19,07,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
19,07,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,07,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,07,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,07,STATE AUDITOR,Total,SAUNDRA McDOWELL,17
19,07,STATE AUDITOR,Total,NICOLE GALLOWAY,96
19,07,STATE AUDITOR,Total,SEAN O'TOOLE,1
19,08,STATE AUDITOR,Polling,SAUNDRA McDOWELL,13
19,08,STATE AUDITOR,Polling,NICOLE GALLOWAY,275
19,08,STATE AUDITOR,Polling,SEAN O'TOOLE,2
19,08,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
19,08,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,25
19,08,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
19,08,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,08,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
19,08,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
19,08,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,08,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,08,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,08,STATE AUDITOR,Total,SAUNDRA McDOWELL,13
19,08,STATE AUDITOR,Total,NICOLE GALLOWAY,300
19,08,STATE AUDITOR,Total,SEAN O'TOOLE,3
19,09,STATE AUDITOR,Polling,SAUNDRA McDOWELL,4
19,09,STATE AUDITOR,Polling,NICOLE GALLOWAY,247
19,09,STATE AUDITOR,Polling,SEAN O'TOOLE,4
19,09,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
19,09,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,24
19,09,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
19,09,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
19,09,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
19,09,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
19,09,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
19,09,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
19,09,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
19,09,STATE AUDITOR,Total,SAUNDRA McDOWELL,5
19,09,STATE AUDITOR,Total,NICOLE GALLOWAY,271
19,09,STATE AUDITOR,Total,SEAN O'TOOLE,5
20,01,STATE AUDITOR,Polling,SAUNDRA McDOWELL,35
20,01,STATE AUDITOR,Polling,NICOLE GALLOWAY,399
20,01,STATE AUDITOR,Polling,SEAN O'TOOLE,10
20,01,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
20,01,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,8
20,01,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
20,01,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
20,01,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
20,01,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
20,01,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
20,01,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
20,01,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
20,01,STATE AUDITOR,Total,SAUNDRA McDOWELL,36
20,01,STATE AUDITOR,Total,NICOLE GALLOWAY,407
20,01,STATE AUDITOR,Total,SEAN O'TOOLE,10
20,02,STATE AUDITOR,Polling,SAUNDRA McDOWELL,27
20,02,STATE AUDITOR,Polling,NICOLE GALLOWAY,245
20,02,STATE AUDITOR,Polling,SEAN O'TOOLE,3
20,02,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,3
20,02,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,11
20,02,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
20,02,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
20,02,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,1
20,02,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
20,02,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
20,02,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
20,02,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
20,02,STATE AUDITOR,Total,SAUNDRA McDOWELL,30
20,02,STATE AUDITOR,Total,NICOLE GALLOWAY,257
20,02,STATE AUDITOR,Total,SEAN O'TOOLE,4
20,03,STATE AUDITOR,Polling,SAUNDRA McDOWELL,37
20,03,STATE AUDITOR,Polling,NICOLE GALLOWAY,522
20,03,STATE AUDITOR,Polling,SEAN O'TOOLE,9
20,03,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
20,03,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,15
20,03,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
20,03,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
20,03,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
20,03,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
20,03,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
20,03,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
20,03,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
20,03,STATE AUDITOR,Total,SAUNDRA McDOWELL,37
20,03,STATE AUDITOR,Total,NICOLE GALLOWAY,537
20,03,STATE AUDITOR,Total,SEAN O'TOOLE,10
20,04,STATE AUDITOR,Polling,SAUNDRA McDOWELL,27
20,04,STATE AUDITOR,Polling,NICOLE GALLOWAY,299
20,04,STATE AUDITOR,Polling,SEAN O'TOOLE,9
20,04,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
20,04,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,6
20,04,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
20,04,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
20,04,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
20,04,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
20,04,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
20,04,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
20,04,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
20,04,STATE AUDITOR,Total,SAUNDRA McDOWELL,28
20,04,STATE AUDITOR,Total,NICOLE GALLOWAY,305
20,04,STATE AUDITOR,Total,SEAN O'TOOLE,9
20,05,STATE AUDITOR,Polling,SAUNDRA McDOWELL,38
20,05,STATE AUDITOR,Polling,NICOLE GALLOWAY,513
20,05,STATE AUDITOR,Polling,SEAN O'TOOLE,13
20,05,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
20,05,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,13
20,05,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,2
20,05,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
20,05,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
20,05,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
20,05,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
20,05,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
20,05,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
20,05,STATE AUDITOR,Total,SAUNDRA McDOWELL,38
20,05,STATE AUDITOR,Total,NICOLE GALLOWAY,526
20,05,STATE AUDITOR,Total,SEAN O'TOOLE,15
20,06,STATE AUDITOR,Polling,SAUNDRA McDOWELL,12
20,06,STATE AUDITOR,Polling,NICOLE GALLOWAY,75
20,06,STATE AUDITOR,Polling,SEAN O'TOOLE,1
20,06,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
20,06,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,2
20,06,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
20,06,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
20,06,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
20,06,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
20,06,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
20,06,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
20,06,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
20,06,STATE AUDITOR,Total,SAUNDRA McDOWELL,13
20,06,STATE AUDITOR,Total,NICOLE GALLOWAY,77
20,06,STATE AUDITOR,Total,SEAN O'TOOLE,1
20,07,STATE AUDITOR,Polling,SAUNDRA McDOWELL,13
20,07,STATE AUDITOR,Polling,NICOLE GALLOWAY,148
20,07,STATE AUDITOR,Polling,SEAN O'TOOLE,4
20,07,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,2
20,07,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,12
20,07,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
20,07,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
20,07,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
20,07,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
20,07,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
20,07,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
20,07,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
20,07,STATE AUDITOR,Total,SAUNDRA McDOWELL,15
20,07,STATE AUDITOR,Total,NICOLE GALLOWAY,160
20,07,STATE AUDITOR,Total,SEAN O'TOOLE,4
21,01,STATE AUDITOR,Polling,SAUNDRA McDOWELL,7
21,01,STATE AUDITOR,Polling,NICOLE GALLOWAY,204
21,01,STATE AUDITOR,Polling,SEAN O'TOOLE,2
21,01,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,01,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,12
21,01,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,01,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,01,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
21,01,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,01,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,01,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,01,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,01,STATE AUDITOR,Total,SAUNDRA McDOWELL,7
21,01,STATE AUDITOR,Total,NICOLE GALLOWAY,216
21,01,STATE AUDITOR,Total,SEAN O'TOOLE,2
21,02,STATE AUDITOR,Polling,SAUNDRA McDOWELL,13
21,02,STATE AUDITOR,Polling,NICOLE GALLOWAY,371
21,02,STATE AUDITOR,Polling,SEAN O'TOOLE,7
21,02,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,02,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,25
21,02,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,02,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,02,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
21,02,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,02,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,02,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,02,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,02,STATE AUDITOR,Total,SAUNDRA McDOWELL,13
21,02,STATE AUDITOR,Total,NICOLE GALLOWAY,396
21,02,STATE AUDITOR,Total,SEAN O'TOOLE,7
21,03,STATE AUDITOR,Polling,SAUNDRA McDOWELL,10
21,03,STATE AUDITOR,Polling,NICOLE GALLOWAY,317
21,03,STATE AUDITOR,Polling,SEAN O'TOOLE,6
21,03,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,03,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,21
21,03,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,03,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,03,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
21,03,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,03,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,03,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,03,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,03,STATE AUDITOR,Total,SAUNDRA McDOWELL,10
21,03,STATE AUDITOR,Total,NICOLE GALLOWAY,338
21,03,STATE AUDITOR,Total,SEAN O'TOOLE,6
21,04,STATE AUDITOR,Polling,SAUNDRA McDOWELL,8
21,04,STATE AUDITOR,Polling,NICOLE GALLOWAY,423
21,04,STATE AUDITOR,Polling,SEAN O'TOOLE,3
21,04,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,04,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,31
21,04,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,04,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,04,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
21,04,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,04,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,04,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,1
21,04,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,04,STATE AUDITOR,Total,SAUNDRA McDOWELL,8
21,04,STATE AUDITOR,Total,NICOLE GALLOWAY,455
21,04,STATE AUDITOR,Total,SEAN O'TOOLE,3
21,05,STATE AUDITOR,Polling,SAUNDRA McDOWELL,9
21,05,STATE AUDITOR,Polling,NICOLE GALLOWAY,294
21,05,STATE AUDITOR,Polling,SEAN O'TOOLE,4
21,05,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,05,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,25
21,05,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,05,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,05,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,1
21,05,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,05,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,05,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,05,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,05,STATE AUDITOR,Total,SAUNDRA McDOWELL,9
21,05,STATE AUDITOR,Total,NICOLE GALLOWAY,320
21,05,STATE AUDITOR,Total,SEAN O'TOOLE,4
21,06,STATE AUDITOR,Polling,SAUNDRA McDOWELL,10
21,06,STATE AUDITOR,Polling,NICOLE GALLOWAY,394
21,06,STATE AUDITOR,Polling,SEAN O'TOOLE,5
21,06,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,06,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,33
21,06,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,06,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,06,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,1
21,06,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,06,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,06,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,06,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,06,STATE AUDITOR,Total,SAUNDRA McDOWELL,10
21,06,STATE AUDITOR,Total,NICOLE GALLOWAY,428
21,06,STATE AUDITOR,Total,SEAN O'TOOLE,5
21,07,STATE AUDITOR,Polling,SAUNDRA McDOWELL,10
21,07,STATE AUDITOR,Polling,NICOLE GALLOWAY,244
21,07,STATE AUDITOR,Polling,SEAN O'TOOLE,3
21,07,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,07,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,13
21,07,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,07,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,07,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,1
21,07,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,07,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,07,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,07,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,07,STATE AUDITOR,Total,SAUNDRA McDOWELL,10
21,07,STATE AUDITOR,Total,NICOLE GALLOWAY,258
21,07,STATE AUDITOR,Total,SEAN O'TOOLE,3
21,08,STATE AUDITOR,Polling,SAUNDRA McDOWELL,10
21,08,STATE AUDITOR,Polling,NICOLE GALLOWAY,278
21,08,STATE AUDITOR,Polling,SEAN O'TOOLE,6
21,08,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,08,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,26
21,08,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,08,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,08,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
21,08,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,08,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,08,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,08,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,08,STATE AUDITOR,Total,SAUNDRA McDOWELL,10
21,08,STATE AUDITOR,Total,NICOLE GALLOWAY,304
21,08,STATE AUDITOR,Total,SEAN O'TOOLE,6
21,09,STATE AUDITOR,Polling,SAUNDRA McDOWELL,8
21,09,STATE AUDITOR,Polling,NICOLE GALLOWAY,308
21,09,STATE AUDITOR,Polling,SEAN O'TOOLE,7
21,09,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
21,09,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,22
21,09,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
21,09,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
21,09,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
21,09,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
21,09,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
21,09,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
21,09,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
21,09,STATE AUDITOR,Total,SAUNDRA McDOWELL,8
21,09,STATE AUDITOR,Total,NICOLE GALLOWAY,330
21,09,STATE AUDITOR,Total,SEAN O'TOOLE,7
22,01,STATE AUDITOR,Polling,SAUNDRA McDOWELL,1
22,01,STATE AUDITOR,Polling,NICOLE GALLOWAY,169
22,01,STATE AUDITOR,Polling,SEAN O'TOOLE,3
22,01,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
22,01,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,5
22,01,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
22,01,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
22,01,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
22,01,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
22,01,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
22,01,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
22,01,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
22,01,STATE AUDITOR,Total,SAUNDRA McDOWELL,1
22,01,STATE AUDITOR,Total,NICOLE GALLOWAY,174
22,01,STATE AUDITOR,Total,SEAN O'TOOLE,3
22,02,STATE AUDITOR,Polling,SAUNDRA McDOWELL,9
22,02,STATE AUDITOR,Polling,NICOLE GALLOWAY,416
22,02,STATE AUDITOR,Polling,SEAN O'TOOLE,1
22,02,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
22,02,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,27
22,02,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
22,02,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
22,02,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
22,02,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
22,02,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
22,02,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
22,02,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
22,02,STATE AUDITOR,Total,SAUNDRA McDOWELL,9
22,02,STATE AUDITOR,Total,NICOLE GALLOWAY,443
22,02,STATE AUDITOR,Total,SEAN O'TOOLE,1
22,03,STATE AUDITOR,Polling,SAUNDRA McDOWELL,5
22,03,STATE AUDITOR,Polling,NICOLE GALLOWAY,478
22,03,STATE AUDITOR,Polling,SEAN O'TOOLE,3
22,03,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
22,03,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,39
22,03,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
