ward,precinct,race,type,candidate,votes
01,07,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
01,07,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
01,07,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
01,07,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
01,07,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
01,07,US SENATOR DEM,Total,CARLA WRIGHT,3
01,07,US SENATOR DEM,Total,ANGELICA EARL,0
01,07,US SENATOR DEM,Total,LEONARD STEINMAN,0
02,01,US SENATOR DEM,Polling,CARLA WRIGHT,7
02,01,US SENATOR DEM,Polling,ANGELICA EARL,0
02,01,US SENATOR DEM,Polling,LEONARD STEINMAN,2
02,01,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,1
02,01,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
02,01,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
02,01,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
02,01,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,01,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,01,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,01,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,01,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,01,US SENATOR DEM,Total,CARLA WRIGHT,8
02,01,US SENATOR DEM,Total,ANGELICA EARL,0
02,01,US SENATOR DEM,Total,LEONARD STEINMAN,2
02,02,US SENATOR DEM,Polling,CARLA WRIGHT,6
02,02,US SENATOR DEM,Polling,ANGELICA EARL,0
02,02,US SENATOR DEM,Polling,LEONARD STEINMAN,0
02,02,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
02,02,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
02,02,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
02,02,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
02,02,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,02,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,02,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,02,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,02,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,02,US SENATOR DEM,Total,CARLA WRIGHT,6
02,02,US SENATOR DEM,Total,ANGELICA EARL,0
02,02,US SENATOR DEM,Total,LEONARD STEINMAN,0
02,03,US SENATOR DEM,Polling,CARLA WRIGHT,28
02,03,US SENATOR DEM,Polling,ANGELICA EARL,8
02,03,US SENATOR DEM,Polling,LEONARD STEINMAN,0
02,03,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,2
02,03,US SENATOR DEM,ABSENTEE,ANGELICA EARL,1
02,03,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
02,03,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
02,03,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,03,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,03,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,03,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,03,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,03,US SENATOR DEM,Total,CARLA WRIGHT,30
02,03,US SENATOR DEM,Total,ANGELICA EARL,9
02,03,US SENATOR DEM,Total,LEONARD STEINMAN,0
02,04,US SENATOR DEM,Polling,CARLA WRIGHT,32
02,04,US SENATOR DEM,Polling,ANGELICA EARL,3
02,04,US SENATOR DEM,Polling,LEONARD STEINMAN,0
02,04,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,2
02,04,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
02,04,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
02,04,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
02,04,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,04,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,04,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,04,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,04,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,04,US SENATOR DEM,Total,CARLA WRIGHT,34
02,04,US SENATOR DEM,Total,ANGELICA EARL,3
02,04,US SENATOR DEM,Total,LEONARD STEINMAN,0
02,05,US SENATOR DEM,Polling,CARLA WRIGHT,64
02,05,US SENATOR DEM,Polling,ANGELICA EARL,6
02,05,US SENATOR DEM,Polling,LEONARD STEINMAN,2
02,05,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,4
02,05,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
02,05,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
02,05,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
02,05,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,05,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,05,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,05,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,05,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,05,US SENATOR DEM,Total,CARLA WRIGHT,68
02,05,US SENATOR DEM,Total,ANGELICA EARL,6
02,05,US SENATOR DEM,Total,LEONARD STEINMAN,2
02,06,US SENATOR DEM,Polling,CARLA WRIGHT,0
02,06,US SENATOR DEM,Polling,ANGELICA EARL,0
02,06,US SENATOR DEM,Polling,LEONARD STEINMAN,0
02,06,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
02,06,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
02,06,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
02,06,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
02,06,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,06,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,06,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,06,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,06,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,06,US SENATOR DEM,Total,CARLA WRIGHT,0
02,06,US SENATOR DEM,Total,ANGELICA EARL,0
02,06,US SENATOR DEM,Total,LEONARD STEINMAN,0
02,07,US SENATOR DEM,Polling,CARLA WRIGHT,53
02,07,US SENATOR DEM,Polling,ANGELICA EARL,2
02,07,US SENATOR DEM,Polling,LEONARD STEINMAN,1
02,07,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,8
02,07,US SENATOR DEM,ABSENTEE,ANGELICA EARL,1
02,07,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
02,07,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
02,07,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,07,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,07,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,07,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,07,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,07,US SENATOR DEM,Total,CARLA WRIGHT,61
02,07,US SENATOR DEM,Total,ANGELICA EARL,3
02,07,US SENATOR DEM,Total,LEONARD STEINMAN,1
02,08,US SENATOR DEM,Polling,CARLA WRIGHT,66
02,08,US SENATOR DEM,Polling,ANGELICA EARL,6
02,08,US SENATOR DEM,Polling,LEONARD STEINMAN,3
02,08,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,1
02,08,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
02,08,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,1
02,08,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,1
02,08,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
02,08,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
02,08,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
02,08,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
02,08,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
02,08,US SENATOR DEM,Total,CARLA WRIGHT,68
02,08,US SENATOR DEM,Total,ANGELICA EARL,6
02,08,US SENATOR DEM,Total,LEONARD STEINMAN,4
03,01,US SENATOR DEM,Polling,CARLA WRIGHT,19
03,01,US SENATOR DEM,Polling,ANGELICA EARL,1
03,01,US SENATOR DEM,Polling,LEONARD STEINMAN,1
03,01,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,1
03,01,US SENATOR DEM,ABSENTEE,ANGELICA EARL,1
03,01,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,01,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,01,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,01,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,01,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,01,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,01,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,01,US SENATOR DEM,Total,CARLA WRIGHT,20
03,01,US SENATOR DEM,Total,ANGELICA EARL,2
03,01,US SENATOR DEM,Total,LEONARD STEINMAN,1
03,02,US SENATOR DEM,Polling,CARLA WRIGHT,47
03,02,US SENATOR DEM,Polling,ANGELICA EARL,5
03,02,US SENATOR DEM,Polling,LEONARD STEINMAN,1
03,02,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,1
03,02,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
03,02,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,02,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,02,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,02,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,02,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,02,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,02,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,02,US SENATOR DEM,Total,CARLA WRIGHT,48
03,02,US SENATOR DEM,Total,ANGELICA EARL,5
03,02,US SENATOR DEM,Total,LEONARD STEINMAN,1
03,03,US SENATOR DEM,Polling,CARLA WRIGHT,16
03,03,US SENATOR DEM,Polling,ANGELICA EARL,3
03,03,US SENATOR DEM,Polling,LEONARD STEINMAN,1
03,03,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,2
03,03,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
03,03,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,03,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,03,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,03,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,03,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,03,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,03,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,03,US SENATOR DEM,Total,CARLA WRIGHT,18
03,03,US SENATOR DEM,Total,ANGELICA EARL,3
03,03,US SENATOR DEM,Total,LEONARD STEINMAN,1
03,04,US SENATOR DEM,Polling,CARLA WRIGHT,29
03,04,US SENATOR DEM,Polling,ANGELICA EARL,4
03,04,US SENATOR DEM,Polling,LEONARD STEINMAN,2
03,04,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
03,04,US SENATOR DEM,ABSENTEE,ANGELICA EARL,1
03,04,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,04,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,04,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,04,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,04,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,04,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,04,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,04,US SENATOR DEM,Total,CARLA WRIGHT,29
03,04,US SENATOR DEM,Total,ANGELICA EARL,5
03,04,US SENATOR DEM,Total,LEONARD STEINMAN,2
03,05,US SENATOR DEM,Polling,CARLA WRIGHT,17
03,05,US SENATOR DEM,Polling,ANGELICA EARL,3
03,05,US SENATOR DEM,Polling,LEONARD STEINMAN,1
03,05,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
03,05,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
03,05,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,05,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,05,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,05,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,05,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,05,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,05,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,05,US SENATOR DEM,Total,CARLA WRIGHT,17
03,05,US SENATOR DEM,Total,ANGELICA EARL,3
03,05,US SENATOR DEM,Total,LEONARD STEINMAN,1
03,06,US SENATOR DEM,Polling,CARLA WRIGHT,21
03,06,US SENATOR DEM,Polling,ANGELICA EARL,4
03,06,US SENATOR DEM,Polling,LEONARD STEINMAN,1
03,06,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,2
03,06,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
03,06,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,06,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,06,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,06,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,06,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,06,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,06,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,06,US SENATOR DEM,Total,CARLA WRIGHT,23
03,06,US SENATOR DEM,Total,ANGELICA EARL,4
03,06,US SENATOR DEM,Total,LEONARD STEINMAN,1
03,07,US SENATOR DEM,Polling,CARLA WRIGHT,49
03,07,US SENATOR DEM,Polling,ANGELICA EARL,6
03,07,US SENATOR DEM,Polling,LEONARD STEINMAN,1
03,07,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,2
03,07,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
03,07,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,07,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,07,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,07,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,07,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,07,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,07,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,07,US SENATOR DEM,Total,CARLA WRIGHT,51
03,07,US SENATOR DEM,Total,ANGELICA EARL,6
03,07,US SENATOR DEM,Total,LEONARD STEINMAN,1
03,08,US SENATOR DEM,Polling,CARLA WRIGHT,11
03,08,US SENATOR DEM,Polling,ANGELICA EARL,1
03,08,US SENATOR DEM,Polling,LEONARD STEINMAN,0
03,08,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,1
03,08,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
03,08,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
03,08,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,08,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,08,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,08,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,08,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,08,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,08,US SENATOR DEM,Total,CARLA WRIGHT,12
03,08,US SENATOR DEM,Total,ANGELICA EARL,1
03,08,US SENATOR DEM,Total,LEONARD STEINMAN,0
03,09,US SENATOR DEM,Polling,CARLA WRIGHT,23
03,09,US SENATOR DEM,Polling,ANGELICA EARL,5
03,09,US SENATOR DEM,Polling,LEONARD STEINMAN,3
03,09,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
03,09,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
03,09,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,1
03,09,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
03,09,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
03,09,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
03,09,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
03,09,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
03,09,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
03,09,US SENATOR DEM,Total,CARLA WRIGHT,23
03,09,US SENATOR DEM,Total,ANGELICA EARL,5
03,09,US SENATOR DEM,Total,LEONARD STEINMAN,4
04,01,US SENATOR DEM,Polling,CARLA WRIGHT,33
04,01,US SENATOR DEM,Polling,ANGELICA EARL,1
04,01,US SENATOR DEM,Polling,LEONARD STEINMAN,1
04,01,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,7
04,01,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,01,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,01,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,01,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,01,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,01,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,01,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,01,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,01,US SENATOR DEM,Total,CARLA WRIGHT,40
04,01,US SENATOR DEM,Total,ANGELICA EARL,1
04,01,US SENATOR DEM,Total,LEONARD STEINMAN,1
04,02,US SENATOR DEM,Polling,CARLA WRIGHT,46
04,02,US SENATOR DEM,Polling,ANGELICA EARL,5
04,02,US SENATOR DEM,Polling,LEONARD STEINMAN,1
04,02,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,2
04,02,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,02,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,02,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,1
04,02,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,02,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,02,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,02,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,02,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,02,US SENATOR DEM,Total,CARLA WRIGHT,49
04,02,US SENATOR DEM,Total,ANGELICA EARL,5
04,02,US SENATOR DEM,Total,LEONARD STEINMAN,1
04,03,US SENATOR DEM,Polling,CARLA WRIGHT,22
04,03,US SENATOR DEM,Polling,ANGELICA EARL,2
04,03,US SENATOR DEM,Polling,LEONARD STEINMAN,4
04,03,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
04,03,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,03,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,03,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,03,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,03,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,03,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,03,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,03,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,03,US SENATOR DEM,Total,CARLA WRIGHT,22
04,03,US SENATOR DEM,Total,ANGELICA EARL,2
04,03,US SENATOR DEM,Total,LEONARD STEINMAN,4
04,04,US SENATOR DEM,Polling,CARLA WRIGHT,37
04,04,US SENATOR DEM,Polling,ANGELICA EARL,5
04,04,US SENATOR DEM,Polling,LEONARD STEINMAN,2
04,04,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,4
04,04,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,04,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,04,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,04,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,04,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,04,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,04,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,04,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,04,US SENATOR DEM,Total,CARLA WRIGHT,41
04,04,US SENATOR DEM,Total,ANGELICA EARL,5
04,04,US SENATOR DEM,Total,LEONARD STEINMAN,2
04,05,US SENATOR DEM,Polling,CARLA WRIGHT,35
04,05,US SENATOR DEM,Polling,ANGELICA EARL,3
04,05,US SENATOR DEM,Polling,LEONARD STEINMAN,0
04,05,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,2
04,05,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,05,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,05,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,05,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,05,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,05,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,05,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,05,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,05,US SENATOR DEM,Total,CARLA WRIGHT,37
04,05,US SENATOR DEM,Total,ANGELICA EARL,3
04,05,US SENATOR DEM,Total,LEONARD STEINMAN,0
04,06,US SENATOR DEM,Polling,CARLA WRIGHT,25
04,06,US SENATOR DEM,Polling,ANGELICA EARL,2
04,06,US SENATOR DEM,Polling,LEONARD STEINMAN,0
04,06,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
04,06,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,06,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,1
04,06,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,06,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,06,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,06,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,06,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,06,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,06,US SENATOR DEM,Total,CARLA WRIGHT,25
04,06,US SENATOR DEM,Total,ANGELICA EARL,2
04,06,US SENATOR DEM,Total,LEONARD STEINMAN,1
04,07,US SENATOR DEM,Polling,CARLA WRIGHT,36
04,07,US SENATOR DEM,Polling,ANGELICA EARL,2
04,07,US SENATOR DEM,Polling,LEONARD STEINMAN,3
04,07,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,3
04,07,US SENATOR DEM,ABSENTEE,ANGELICA EARL,1
04,07,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,07,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,07,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,07,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,07,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,07,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,07,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,07,US SENATOR DEM,Total,CARLA WRIGHT,39
04,07,US SENATOR DEM,Total,ANGELICA EARL,3
04,07,US SENATOR DEM,Total,LEONARD STEINMAN,3
04,08,US SENATOR DEM,Polling,CARLA WRIGHT,6
04,08,US SENATOR DEM,Polling,ANGELICA EARL,0
04,08,US SENATOR DEM,Polling,LEONARD STEINMAN,0
04,08,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,1
04,08,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,08,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,08,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,08,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,08,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,08,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,08,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,08,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,08,US SENATOR DEM,Total,CARLA WRIGHT,7
04,08,US SENATOR DEM,Total,ANGELICA EARL,0
04,08,US SENATOR DEM,Total,LEONARD STEINMAN,0
04,09,US SENATOR DEM,Polling,CARLA WRIGHT,9
04,09,US SENATOR DEM,Polling,ANGELICA EARL,0
04,09,US SENATOR DEM,Polling,LEONARD STEINMAN,2
04,09,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,1
04,09,US SENATOR DEM,ABSENTEE,ANGELICA EARL,0
04,09,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,09,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,09,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,09,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,09,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,09,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,09,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,09,US SENATOR DEM,Total,CARLA WRIGHT,10
04,09,US SENATOR DEM,Total,ANGELICA EARL,0
04,09,US SENATOR DEM,Total,LEONARD STEINMAN,2
04,10,US SENATOR DEM,Polling,CARLA WRIGHT,8
04,10,US SENATOR DEM,Polling,ANGELICA EARL,0
04,10,US SENATOR DEM,Polling,LEONARD STEINMAN,1
04,10,US SENATOR DEM,ABSENTEE,CARLA WRIGHT,0
04,10,US SENATOR DEM,ABSENTEE,ANGELICA EARL,1
04,10,US SENATOR DEM,ABSENTEE,LEONARD STEINMAN,0
04,10,US SENATOR DEM,PROVISIONAL,CARLA WRIGHT,0
04,10,US SENATOR DEM,PROVISIONAL,ANGELICA EARL,0
04,10,US SENATOR DEM,PROVISIONAL,LEONARD STEINMAN,0
04,10,US SENATOR DEM,HOUSE VOTES,CARLA WRIGHT,0
04,10,US SENATOR DEM,HOUSE VOTES,ANGELICA EARL,0
04,10,US SENATOR DEM,HOUSE VOTES,LEONARD STEINMAN,0
04,10,US SENATOR DEM,Total,CARLA WRIGHT,8
04,10,US SENATOR DEM,Total,ANGELICA EARL,1
04,10,US SENATOR DEM,Total,LEONARD STEINMAN,1
