date,ward,precinct,race,type,candidate,votes
2017-04-04,01,06,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,01,06,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,01,06,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,01,06,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,01,06,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,01,06,MAYOR,Total,ANDREW JONES,58
2017-04-04,01,06,MAYOR,Total,LYDA KREWSON,140
2017-04-04,01,06,MAYOR,Total,ROBB CUNNINGHAM,4
2017-04-04,01,07,MAYOR,Polling,ANDREW JONES,9
2017-04-04,01,07,MAYOR,Polling,LYDA KREWSON,19
2017-04-04,01,07,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,01,07,MAYOR,ABSENTEE,ANDREW JONES,0
2017-04-04,01,07,MAYOR,ABSENTEE,LYDA KREWSON,3
2017-04-04,01,07,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,01,07,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,01,07,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,01,07,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,01,07,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,01,07,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,01,07,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,01,07,MAYOR,Total,ANDREW JONES,9
2017-04-04,01,07,MAYOR,Total,LYDA KREWSON,22
2017-04-04,01,07,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,02,01,MAYOR,Polling,ANDREW JONES,7
2017-04-04,02,01,MAYOR,Polling,LYDA KREWSON,33
2017-04-04,02,01,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,02,01,MAYOR,ABSENTEE,ANDREW JONES,0
2017-04-04,02,01,MAYOR,ABSENTEE,LYDA KREWSON,2
2017-04-04,02,01,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,01,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,01,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,01,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,01,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,01,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,01,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,01,MAYOR,Total,ANDREW JONES,7
2017-04-04,02,01,MAYOR,Total,LYDA KREWSON,35
2017-04-04,02,01,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,02,02,MAYOR,Polling,ANDREW JONES,3
2017-04-04,02,02,MAYOR,Polling,LYDA KREWSON,9
2017-04-04,02,02,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,02,02,MAYOR,ABSENTEE,ANDREW JONES,0
2017-04-04,02,02,MAYOR,ABSENTEE,LYDA KREWSON,1
2017-04-04,02,02,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,02,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,02,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,02,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,02,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,02,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,02,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,02,MAYOR,Total,ANDREW JONES,3
2017-04-04,02,02,MAYOR,Total,LYDA KREWSON,10
2017-04-04,02,02,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,02,03,MAYOR,Polling,ANDREW JONES,42
2017-04-04,02,03,MAYOR,Polling,LYDA KREWSON,113
2017-04-04,02,03,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,02,03,MAYOR,ABSENTEE,ANDREW JONES,3
2017-04-04,02,03,MAYOR,ABSENTEE,LYDA KREWSON,10
2017-04-04,02,03,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,03,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,03,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,03,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,03,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,03,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,03,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,03,MAYOR,Total,ANDREW JONES,45
2017-04-04,02,03,MAYOR,Total,LYDA KREWSON,123
2017-04-04,02,03,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,02,04,MAYOR,Polling,ANDREW JONES,27
2017-04-04,02,04,MAYOR,Polling,LYDA KREWSON,66
2017-04-04,02,04,MAYOR,Polling,ROBB CUNNINGHAM,1
2017-04-04,02,04,MAYOR,ABSENTEE,ANDREW JONES,3
2017-04-04,02,04,MAYOR,ABSENTEE,LYDA KREWSON,5
2017-04-04,02,04,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,04,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,04,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,04,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,04,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,04,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,04,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,04,MAYOR,Total,ANDREW JONES,30
2017-04-04,02,04,MAYOR,Total,LYDA KREWSON,71
2017-04-04,02,04,MAYOR,Total,ROBB CUNNINGHAM,1
2017-04-04,02,05,MAYOR,Polling,ANDREW JONES,44
2017-04-04,02,05,MAYOR,Polling,LYDA KREWSON,163
2017-04-04,02,05,MAYOR,Polling,ROBB CUNNINGHAM,1
2017-04-04,02,05,MAYOR,ABSENTEE,ANDREW JONES,5
2017-04-04,02,05,MAYOR,ABSENTEE,LYDA KREWSON,22
2017-04-04,02,05,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,05,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,05,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,05,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,05,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,05,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,05,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,05,MAYOR,Total,ANDREW JONES,49
2017-04-04,02,05,MAYOR,Total,LYDA KREWSON,185
2017-04-04,02,05,MAYOR,Total,ROBB CUNNINGHAM,1
2017-04-04,02,06,MAYOR,Polling,ANDREW JONES,0
2017-04-04,02,06,MAYOR,Polling,LYDA KREWSON,0
2017-04-04,02,06,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,02,06,MAYOR,ABSENTEE,ANDREW JONES,0
2017-04-04,02,06,MAYOR,ABSENTEE,LYDA KREWSON,0
2017-04-04,02,06,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,06,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,06,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,06,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,06,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,06,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,06,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,06,MAYOR,Total,ANDREW JONES,0
2017-04-04,02,06,MAYOR,Total,LYDA KREWSON,0
2017-04-04,02,06,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,02,07,MAYOR,Polling,ANDREW JONES,52
2017-04-04,02,07,MAYOR,Polling,LYDA KREWSON,150
2017-04-04,02,07,MAYOR,Polling,ROBB CUNNINGHAM,1
2017-04-04,02,07,MAYOR,ABSENTEE,ANDREW JONES,6
2017-04-04,02,07,MAYOR,ABSENTEE,LYDA KREWSON,32
2017-04-04,02,07,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,07,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,07,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,07,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,07,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,07,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,07,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,07,MAYOR,Total,ANDREW JONES,58
2017-04-04,02,07,MAYOR,Total,LYDA KREWSON,182
2017-04-04,02,07,MAYOR,Total,ROBB CUNNINGHAM,1
2017-04-04,02,08,MAYOR,Polling,ANDREW JONES,41
2017-04-04,02,08,MAYOR,Polling,LYDA KREWSON,122
2017-04-04,02,08,MAYOR,Polling,ROBB CUNNINGHAM,2
2017-04-04,02,08,MAYOR,ABSENTEE,ANDREW JONES,4
2017-04-04,02,08,MAYOR,ABSENTEE,LYDA KREWSON,15
2017-04-04,02,08,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,02,08,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,02,08,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,02,08,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,02,08,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,02,08,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,02,08,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,02,08,MAYOR,Total,ANDREW JONES,45
2017-04-04,02,08,MAYOR,Total,LYDA KREWSON,137
2017-04-04,02,08,MAYOR,Total,ROBB CUNNINGHAM,2
2017-04-04,03,01,MAYOR,Polling,ANDREW JONES,10
2017-04-04,03,01,MAYOR,Polling,LYDA KREWSON,26
2017-04-04,03,01,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,03,01,MAYOR,ABSENTEE,ANDREW JONES,2
2017-04-04,03,01,MAYOR,ABSENTEE,LYDA KREWSON,3
2017-04-04,03,01,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,03,01,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,01,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,01,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,01,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,01,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,01,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,01,MAYOR,Total,ANDREW JONES,12
2017-04-04,03,01,MAYOR,Total,LYDA KREWSON,29
2017-04-04,03,01,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,03,02,MAYOR,Polling,ANDREW JONES,30
2017-04-04,03,02,MAYOR,Polling,LYDA KREWSON,106
2017-04-04,03,02,MAYOR,Polling,ROBB CUNNINGHAM,6
2017-04-04,03,02,MAYOR,ABSENTEE,ANDREW JONES,1
2017-04-04,03,02,MAYOR,ABSENTEE,LYDA KREWSON,15
2017-04-04,03,02,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,03,02,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,02,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,02,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,02,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,02,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,02,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,02,MAYOR,Total,ANDREW JONES,31
2017-04-04,03,02,MAYOR,Total,LYDA KREWSON,121
2017-04-04,03,02,MAYOR,Total,ROBB CUNNINGHAM,6
2017-04-04,03,03,MAYOR,Polling,ANDREW JONES,11
2017-04-04,03,03,MAYOR,Polling,LYDA KREWSON,27
2017-04-04,03,03,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,03,03,MAYOR,ABSENTEE,ANDREW JONES,3
2017-04-04,03,03,MAYOR,ABSENTEE,LYDA KREWSON,21
2017-04-04,03,03,MAYOR,ABSENTEE,ROBB CUNNINGHAM,1
2017-04-04,03,03,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,03,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,03,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,03,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,03,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,03,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,03,MAYOR,Total,ANDREW JONES,14
2017-04-04,03,03,MAYOR,Total,LYDA KREWSON,48
2017-04-04,03,03,MAYOR,Total,ROBB CUNNINGHAM,1
2017-04-04,03,04,MAYOR,Polling,ANDREW JONES,20
2017-04-04,03,04,MAYOR,Polling,LYDA KREWSON,66
2017-04-04,03,04,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,03,04,MAYOR,ABSENTEE,ANDREW JONES,1
2017-04-04,03,04,MAYOR,ABSENTEE,LYDA KREWSON,11
2017-04-04,03,04,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,03,04,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,04,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,04,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,04,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,04,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,04,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,04,MAYOR,Total,ANDREW JONES,21
2017-04-04,03,04,MAYOR,Total,LYDA KREWSON,77
2017-04-04,03,04,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,03,05,MAYOR,Polling,ANDREW JONES,15
2017-04-04,03,05,MAYOR,Polling,LYDA KREWSON,50
2017-04-04,03,05,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,03,05,MAYOR,ABSENTEE,ANDREW JONES,0
2017-04-04,03,05,MAYOR,ABSENTEE,LYDA KREWSON,5
2017-04-04,03,05,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,03,05,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,05,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,05,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,05,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,05,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,05,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,05,MAYOR,Total,ANDREW JONES,15
2017-04-04,03,05,MAYOR,Total,LYDA KREWSON,55
2017-04-04,03,05,MAYOR,Total,ROBB CUNNINGHAM,0
2017-04-04,03,06,MAYOR,Polling,ANDREW JONES,22
2017-04-04,03,06,MAYOR,Polling,LYDA KREWSON,68
2017-04-04,03,06,MAYOR,Polling,ROBB CUNNINGHAM,0
2017-04-04,03,06,MAYOR,ABSENTEE,ANDREW JONES,0
2017-04-04,03,06,MAYOR,ABSENTEE,LYDA KREWSON,13
2017-04-04,03,06,MAYOR,ABSENTEE,ROBB CUNNINGHAM,1
2017-04-04,03,06,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,06,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,06,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,06,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,06,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,06,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,06,MAYOR,Total,ANDREW JONES,22
2017-04-04,03,06,MAYOR,Total,LYDA KREWSON,81
2017-04-04,03,06,MAYOR,Total,ROBB CUNNINGHAM,1
2017-04-04,03,07,MAYOR,Polling,ANDREW JONES,17
2017-04-04,03,07,MAYOR,Polling,LYDA KREWSON,78
2017-04-04,03,07,MAYOR,Polling,ROBB CUNNINGHAM,2
2017-04-04,03,07,MAYOR,ABSENTEE,ANDREW JONES,3
2017-04-04,03,07,MAYOR,ABSENTEE,LYDA KREWSON,6
2017-04-04,03,07,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,03,07,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,07,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,07,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,07,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,07,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,07,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,07,MAYOR,Total,ANDREW JONES,20
2017-04-04,03,07,MAYOR,Total,LYDA KREWSON,84
2017-04-04,03,07,MAYOR,Total,ROBB CUNNINGHAM,2
2017-04-04,03,08,MAYOR,Polling,ANDREW JONES,14
2017-04-04,03,08,MAYOR,Polling,LYDA KREWSON,33
2017-04-04,03,08,MAYOR,Polling,ROBB CUNNINGHAM,1
2017-04-04,03,08,MAYOR,ABSENTEE,ANDREW JONES,3
2017-04-04,03,08,MAYOR,ABSENTEE,LYDA KREWSON,5
2017-04-04,03,08,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,03,08,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,08,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,08,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,08,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,08,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,08,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,08,MAYOR,Total,ANDREW JONES,17
2017-04-04,03,08,MAYOR,Total,LYDA KREWSON,38
2017-04-04,03,08,MAYOR,Total,ROBB CUNNINGHAM,1
2017-04-04,03,09,MAYOR,Polling,ANDREW JONES,19
2017-04-04,03,09,MAYOR,Polling,LYDA KREWSON,48
2017-04-04,03,09,MAYOR,Polling,ROBB CUNNINGHAM,5
2017-04-04,03,09,MAYOR,ABSENTEE,ANDREW JONES,6
2017-04-04,03,09,MAYOR,ABSENTEE,LYDA KREWSON,14
2017-04-04,03,09,MAYOR,ABSENTEE,ROBB CUNNINGHAM,1
2017-04-04,03,09,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,03,09,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,03,09,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,03,09,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,03,09,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,03,09,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,03,09,MAYOR,Total,ANDREW JONES,25
2017-04-04,03,09,MAYOR,Total,LYDA KREWSON,62
2017-04-04,03,09,MAYOR,Total,ROBB CUNNINGHAM,6
2017-04-04,04,01,MAYOR,Polling,ANDREW JONES,25
2017-04-04,04,01,MAYOR,Polling,LYDA KREWSON,57
2017-04-04,04,01,MAYOR,Polling,ROBB CUNNINGHAM,1
2017-04-04,04,01,MAYOR,ABSENTEE,ANDREW JONES,5
2017-04-04,04,01,MAYOR,ABSENTEE,LYDA KREWSON,24
2017-04-04,04,01,MAYOR,ABSENTEE,ROBB CUNNINGHAM,0
2017-04-04,04,01,MAYOR,PROVISIONAL,ANDREW JONES,0
2017-04-04,04,01,MAYOR,PROVISIONAL,LYDA KREWSON,0
2017-04-04,04,01,MAYOR,PROVISIONAL,ROBB CUNNINGHAM,0
2017-04-04,04,01,MAYOR,HOUSE VOTES,ANDREW JONES,0
2017-04-04,04,01,MAYOR,HOUSE VOTES,LYDA KREWSON,0
2017-04-04,04,01,MAYOR,HOUSE VOTES,ROBB CUNNINGHAM,0
2017-04-04,04,01,MAYOR,Total,ANDREW JONES,30
2017-04-04,04,01,MAYOR,Total,LYDA KREWSON,81
2017-04-04,04,01,MAYOR,Total,ROBB CUNNINGHAM,1
2017-04-04,04,02,MAYOR,Polling,ANDREW JONES,42
2017-04-04,04,02,MAYOR,Polling,LYDA KREWSON,125
2017-04-04,04,02,MAYOR,Polling,ROBB CUNNINGHAM,1
2017-04-04,04,02,MAYOR,ABSENTEE,ANDREW JONES,1
